
07-04 18:16:58.594  4822  4854 I Unity   : [STATISTIC]Frame Number;Main Thread;Render Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;GameServer Opencraft.Terrain.TerrainGenerationSystem;GameServer Opencraft.Terrain.TerrainToSpawn;GameServer Opencraft.Terrain.TerrainStructuresSystem;terrainMeshingSys;GameClient Opencraft.Player.PlayerMovementSystem;GameServer Opencraft.Player.PlayerMovementSystem;ServerFixedUpdate;SetAreaNeighborsJob (Burst);Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
07-04 18:17:01.248  4822  4854 I Unity   : [STATISTIC]451;16465260;0;16464844;904605696;16084992;1670635255;39531;100000;153385;0;115260;160833;2117604;0;0;27;0.01647609;
07-04 18:17:01.261  4822  4854 I Unity   : [STATISTIC]452;12919583;0;12919166;905003008;16084992;1670635255;17083;83698;75834;0;75624;112136;1484635;0;0;27;0.01292703;
07-04 18:17:01.276  4822  4854 I Unity   : [STATISTIC]453;11413385;0;11413073;905003008;16084992;1670635255;12188;66510;52605;0;110573;92135;1193697;0;0;27;0.01142531;
07-04 18:17:01.290  4822  4854 I Unity   : [STATISTIC]454;15965365;0;15964896;907255808;16084992;1687406359;0;0;0;212500;50625;0;0;13334;0;27;0.01597537;
07-04 18:17:01.303  4822  4854 I Unity   : [STATISTIC]455;15198386;0;15197864;909590528;16084992;1704191767;17396;73072;75573;159480;63125;146614;1550729;11251;0;27;0.01520745;
07-04 18:17:01.317  4822  4854 I Unity   : [STATISTIC]456;13915625;0;13915157;911990784;16084992;1704216343;16562;68437;61875;188542;39635;89739;1406563;9636;0;27;0.013925;
07-04 18:17:01.330  4822  4854 I Unity   : [STATISTIC]457;12246302;0;12245781;911990784;16084992;1704216343;13698;65729;62552;0;75886;91615;1267500;0;0;27;0.01225703;
07-04 18:17:01.345  4822  4854 I Unity   : [STATISTIC]458;14240520;0;14240052;914055168;16084992;1704216343;15989;69271;60938;134896;118072;136250;1410052;9479;0;27;0.01425453;
07-04 18:17:01.359  4822  4854 I Unity   : [STATISTIC]459;14938281;0;14936667;916336640;16084992;1721009463;17083;70834;65052;451927;80365;122135;1527812;12083;0;27;0.01493729;
07-04 18:17:01.372  4822  4854 I Unity   : [STATISTIC]460;14561406;0;14560989;918626304;16084992;1721022807;17396;68646;60833;352864;86875;96770;1406250;13490;0;27;0.01459115;
07-04 18:17:01.386  4822  4854 I Unity   : [STATISTIC]461;12562448;0;12561875;918876160;16084992;1721027959;14479;69531;66771;0;104218;141511;1373438;0;0;27;0.01260333;
07-04 18:17:01.400  4822  4854 I Unity   : [STATISTIC]462;10979271;0;10978906;918876160;16084992;1721027959;0;0;0;0;51302;0;0;0;0;27;0.01098802;
07-04 18:17:01.415  4822  4854 I Unity   : [STATISTIC]463;17892969;0;17892500;918876160;16084992;1721027959;19948;80782;91511;0;113438;130729;1738177;0;0;27;0.0179024;
07-04 18:17:01.427  4822  4854 I Unity   : [STATISTIC]464;13947083;0;13946615;920940544;16084992;1737809391;13282;89219;59844;231875;69635;97760;1403542;10886;0;27;0.01395854;
07-04 18:17:01.442  4822  4854 I Unity   : [STATISTIC]465;11665416;0;11664948;923250688;16084992;1737817583;12761;64792;53906;187291;79843;105313;1304062;10312;0;27;0.01167339;
07-04 18:17:01.456  4822  4854 I Unity   : [STATISTIC]466;16217656;0;16217135;925609984;16084992;1737825775;14636;68229;62135;340000;79063;112187;1506562;13646;0;27;0.01622609;
07-04 18:17:01.470  4822  4854 I Unity   : [STATISTIC]467;13638438;0;13637865;927756288;16084992;1737842159;57917;71250;79583;124636;46719;137448;1595677;13490;0;27;0.0136476;
07-04 18:17:01.483  4822  4854 I Unity   : [STATISTIC]468;12224375;0;12223906;929857536;16084992;1737842159;0;0;0;120156;50990;0;0;17135;0;27;0.01223276;
07-04 18:17:01.499  4822  4854 I Unity   : [STATISTIC]469;13311875;0;13311406;930000896;16084992;1737842159;16354;70781;67291;0;118230;101198;1380416;0;0;27;0.01332099;
07-04 18:17:01.513  4822  4854 I Unity   : [STATISTIC]470;16958281;0;16957813;932155392;16084992;1737890187;14011;65312;58125;724166;66823;114166;1379011;11875;0;27;0.01696865;
07-04 18:17:01.525  4822  4854 I Unity   : [STATISTIC]471;13960052;0;13959479;934375424;16084992;1754672587;15833;68958;61823;340260;178074;130312;1466146;11614;0;27;0.01396875;
07-04 18:17:01.539  4822  4854 I Unity   : [STATISTIC]472;13370990;0;13370520;936751104;16084992;1754710571;13542;71614;69844;322656;85625;119427;1439844;14219;0;27;0.01338089;
07-04 18:17:01.552  4822  4854 I Unity   : [STATISTIC]473;12200989;0;12200469;939065344;16084992;1771501195;14010;64167;58021;105104;57083;97605;1378229;10417;0;27;0.01221021;
07-04 18:17:01.566  4822  4854 I Unity   : [STATISTIC]474;10449063;0;10448437;939098112;16084992;1771486699;0;0;0;0;52604;0;0;0;0;27;0.01045964;
07-04 18:17:01.580  4822  4854 I Unity   : [STATISTIC]475;16199584;0;16199114;939249664;16084992;1771486699;13281;66718;55781;0;95781;97917;1392656;0;0;27;0.01620318;
07-04 18:17:01.595  4822  4854 I Unity   : [STATISTIC]476;14320365;0;14319896;941461504;16084992;1771508331;14844;69896;59583;243021;67499;95312;1312604;12083;0;27;0.01434109;
07-04 18:17:01.609  4822  4854 I Unity   : [STATISTIC]477;15846979;0;15846510;943792128;16084992;1788298987;15260;75365;75677;354896;86459;137500;1493490;12291;0;27;0.01585667;
07-04 18:17:01.622  4822  4854 I Unity   : [STATISTIC]478;14327709;0;14327239;945991680;16084992;1788307179;23542;79844;72396;481979;107969;157292;1538906;15573;0;27;0.01433927;
07-04 18:17:01.635  4822  4854 I Unity   : [STATISTIC]479;10910729;0;10910261;946290688;16084992;1788277995;12760;63698;54792;0;57239;112135;1462396;0;0;27;0.01091182;
07-04 18:17:01.651  4822  4854 I Unity   : [STATISTIC]480;11040313;0;11039844;946290688;16084992;1788277995;0;0;0;0;47604;0;0;0;0;27;0.01106786;
07-04 18:17:01.664  4822  4854 I Unity   : [STATISTIC]481;19134480;0;19134010;946290688;16084992;1788277995;37031;100625;136407;0;103645;166718;2258906;0;0;27;0.01914448;
07-04 18:17:01.677  4822  4854 I Unity   : [STATISTIC]482;11910156;0;11909688;948633600;16084992;1788338059;14480;64792;66823;265677;122500;72969;1316511;13385;0;27;0.01191995;
07-04 18:17:01.692  4822  4854 I Unity   : [STATISTIC]483;14139636;0;14139063;950747136;16084992;1788343339;15469;66615;54427;232708;69323;92917;1444792;12292;0;27;0.01414807;
07-04 18:17:01.705  4822  4854 I Unity   : [STATISTIC]484;12035573;0;12033437;950747136;16084992;1805089703;39532;68281;72083;0;76251;93907;1362397;0;0;27;0.01203885;
07-04 18:17:01.720  4822  4854 I Unity   : [STATISTIC]485;13526094;0;13525625;950747136;16084992;1805089703;0;0;0;0;51875;0;0;0;0;27;0.01355386;
07-04 18:17:01.733  4822  4854 I Unity   : [STATISTIC]486;18346979;0;18346406;951119872;16084992;1805089703;23385;103385;109531;0;98802;127032;2031199;0;0;27;0.01835979;
07-04 18:17:01.747  4822  4854 I Unity   : [STATISTIC]487;9693177;0;9692709;951169024;16084992;1805089703;13541;63229;56354;0;79948;85885;1224532;0;0;27;0.009698959;
07-04 18:17:01.762  4822  4854 I Unity   : [STATISTIC]488;15268802;0;15268229;951169024;16084992;1805089703;22760;76041;83542;0;73230;98386;1461250;0;0;27;0.01527755;
07-04 18:17:01.775  4822  4854 I Unity   : [STATISTIC]489;18646146;0;18645677;953303040;16084992;1805102571;26354;88020;113490;296719;713541;184062;2415677;52292;0;27;0.01865693;
07-04 18:17:01.788  4822  4854 I Unity   : [STATISTIC]490;8371406;0;8371042;953303040;16084992;1805102571;16198;68490;55469;0;75104;109270;1304583;0;0;27;0.008379843;
07-04 18:17:01.803  4822  4854 I Unity   : [STATISTIC]491;13975313;0;13974844;955531264;16084992;1821922071;0;0;0;251042;48906;0;0;12709;0;27;0.01398193;
07-04 18:17:01.816  4822  4854 I Unity   : [STATISTIC]492;13928958;0;13928386;955531264;16084992;1821922071;24166;71458;78803;0;90468;105885;1400469;0;0;27;0.01393943;
07-04 18:17:01.830  4822  4854 I Unity   : [STATISTIC]493;13697500;0;13696927;955523072;16084992;1821922071;14166;81458;61042;0;74583;102917;1402552;0;0;27;0.0137063;
07-04 18:17:01.844  4822  4854 I Unity   : [STATISTIC]494;14210834;0;14210312;955523072;16084992;1821922071;13281;64948;64895;0;68125;91458;1468178;0;0;27;0.0142199;
07-04 18:17:01.858  4822  4854 I Unity   : [STATISTIC]495;14807708;0;14807292;957857792;16084992;1821951959;13542;68698;60156;152864;158020;151406;1357604;9114;0;27;0.01481229;
07-04 18:17:01.870  4822  4854 I Unity   : [STATISTIC]496;13499635;0;13499115;960122880;16084992;1821979559;12761;66511;58281;189323;71042;81927;1281718;14635;0;27;0.01352031;
07-04 18:17:01.885  4822  4854 I Unity   : [STATISTIC]497;9328802;0;9328385;960122880;16084992;1821979559;0;0;0;0;46770;0;0;0;0;27;0.009338021;
07-04 18:17:01.898  4822  4854 I Unity   : [STATISTIC]498;15902187;0;15901719;960356352;16084992;1821979559;15000;68229;58125;0;66406;110261;1414219;0;0;27;0.01591115;
07-04 18:17:01.913  4822  4854 I Unity   : [STATISTIC]499;14376458;0;14375937;960376832;16084992;1821930079;16250;65313;66771;0;71407;110052;1449218;0;0;27;0.01438615;
07-04 18:17:01.926  4822  4854 I Unity   : [STATISTIC]500;17104323;0;17103802;960376832;16084992;1821930079;22343;76771;128229;0;143958;128906;2117292;0;0;27;0.01711078;
07-04 18:17:01.940  4822  4854 I Unity   : [STATISTIC]501;11203542;0;11202916;960376832;16084992;1821930079;11511;66354;53073;0;73021;85677;1336041;0;0;27;0.01122104;
07-04 18:17:01.954  4822  4854 I Unity   : [STATISTIC]502;12457657;0;12457187;962867200;16084992;1821930079;0;0;0;146719;59636;0;0;13802;0;27;0.01246885;
07-04 18:17:01.969  4822  4854 I Unity   : [STATISTIC]503;16710416;0;16709948;962867200;16084992;1821930079;21250;75417;90416;0;160365;212135;2148542;0;0;27;0.01671849;
07-04 18:17:01.982  4822  4854 I Unity   : [STATISTIC]504;14635208;0;14634687;964947968;16084992;1838709759;17448;69011;73958;138334;109427;124739;1439271;15156;0;27;0.01464438;
07-04 18:17:01.996  4822  4854 I Unity   : [STATISTIC]505;12997708;0;12997240;967143424;16084992;1855486975;11719;64062;54166;139427;76928;90678;1305365;12709;0;27;0.0130062;
07-04 18:17:02.010  4822  4854 I Unity   : [STATISTIC]506;11777396;0;11776979;967143424;16084992;1855486975;11770;61875;50417;0;74323;90313;1296615;0;0;27;0.01178625;
07-04 18:17:02.024  4822  4854 I Unity   : [STATISTIC]507;16192292;0;16191823;969351168;16084992;1855508703;17395;71823;62917;139167;169949;91198;1401093;13960;0;27;0.0162024;
07-04 18:17:02.037  4822  4854 I Unity   : [STATISTIC]508;14885052;0;14884427;971452416;16084992;1855522239;13698;69531;67448;120468;60469;124010;1532604;25261;0;27;0.01488859;
07-04 18:17:02.051  4822  4854 I Unity   : [STATISTIC]509;10425157;0;10424739;973910016;16084992;1855538783;0;0;0;117656;52917;0;0;12238;0;27;0.01044865;
07-04 18:17:02.065  4822  4854 I Unity   : [STATISTIC]510;13314166;0;13313802;973918208;16084992;1855544159;12969;65000;58958;0;82187;98385;1334531;0;0;27;0.0133249;
07-04 18:17:02.079  4822  4854 I Unity   : [STATISTIC]511;17078750;0;17078281;973918208;16084992;1855544159;21614;78646;85208;0;153125;144062;2065104;0;0;27;0.01708734;
07-04 18:17:02.093  4822  4854 I Unity   : [STATISTIC]512;13805105;0;13804583;976486400;16084992;1872402315;12760;65937;57500;273958;90104;95104;1342917;11979;0;27;0.01381271;
07-04 18:17:02.106  4822  4854 I Unity   : [STATISTIC]513;14597396;0;14596823;978542592;16084992;1872407723;13437;66718;55781;260573;125105;96354;1455520;20156;0;27;0.01460547;
07-04 18:17:02.119  4822  4854 I Unity   : [STATISTIC]514;11345885;0;11345313;980914176;16084992;1889248243;14427;69584;68125;246145;87343;91406;1327916;11094;0;27;0.01135786;
07-04 18:17:02.133  4822  4854 I Unity   : [STATISTIC]515;12399219;0;12398750;983216128;16084992;1889253683;0;0;0;260729;56406;0;0;18697;0;27;0.01240875;
07-04 18:17:02.147  4822  4854 I Unity   : [STATISTIC]516;12923750;0;12923229;983482368;16084992;1889253683;15885;66666;54583;0;84739;114375;1242656;0;0;27;0.01293401;
07-04 18:17:02.162  4822  4854 I Unity   : [STATISTIC]517;16578698;0;16578177;985747456;16084992;1889276503;18125;70521;112344;214583;96355;99843;1487293;24842;0;27;0.0165888;
07-04 18:17:02.176  4822  4854 I Unity   : [STATISTIC]518;14630052;0;14629687;987881472;16084992;1889297643;14114;63334;60052;278125;131406;121927;1404739;16303;0;27;0.01463901;
07-04 18:17:02.189  4822  4854 I Unity   : [STATISTIC]519;13544479;0;13544011;990253056;16084992;1889312591;16145;72813;65625;251094;82136;134948;1441355;14584;0;27;0.01355312;
07-04 18:17:02.203  4822  4854 I Unity   : [STATISTIC]520;9770365;0;9769843;990253056;16084992;1889312591;0;0;0;0;54687;0;0;0;0;27;0.009783802;
07-04 18:17:02.217  4822  4854 I Unity   : [STATISTIC]521;17574063;0;17573594;990253056;16084992;1889312591;19636;72917;104271;0;73385;120000;2074844;0;0;27;0.01758391;
07-04 18:17:02.231  4822  4854 I Unity   : [STATISTIC]522;11256094;0;11255573;990253056;16084992;1889312591;12760;67917;60782;0;79688;92448;1276458;0;0;27;0.0112637;
07-04 18:17:02.246  4822  4854 I Unity   : [STATISTIC]523;16827917;0;16827396;990253056;16084992;1889312591;15000;65365;57448;0;174323;82812;1558854;0;0;27;0.01683537;
07-04 18:17:02.260  4822  4854 I Unity   : [STATISTIC]524;14559323;0;14558750;990253056;16084992;1889271203;15885;63854;53906;0;112136;99532;1524220;0;0;27;0.01456662;
07-04 18:17:02.273  4822  4854 I Unity   : [STATISTIC]525;12745052;0;12744583;990490624;16084992;1906048419;18802;68125;58281;0;93490;99583;1392031;0;0;27;0.0127825;
07-04 18:17:02.288  4822  4854 I Unity   : [STATISTIC]526;13109322;0;13108854;992608256;16084992;1906107199;0;0;0;262187;70364;0;0;16303;0;27;0.01311938;
07-04 18:17:02.301  4822  4854 I Unity   : [STATISTIC]527;15520729;0;15520157;995127296;16084992;1906107199;13437;95156;57865;240156;89375;95781;1353490;11876;0;27;0.01557161;
07-04 18:17:02.314  4822  4854 I Unity   : [STATISTIC]528;13168750;0;13168125;995127296;16084992;1906107199;12448;66875;52500;0;92500;103959;1442396;0;0;27;0.01318385;
07-04 18:17:02.328  4822  4854 I Unity   : [STATISTIC]529;12538802;0;12538282;995127296;16084992;1922853319;13698;65469;55990;0;88229;92604;1292396;0;0;27;0.0125512;
07-04 18:17:02.343  4822  4854 I Unity   : [STATISTIC]530;15571146;0;15570573;997224448;16084992;1922869703;18333;81302;74948;236927;168907;167552;1695259;22812;0;27;0.01558234;
07-04 18:17:02.357  4822  4854 I Unity   : [STATISTIC]531;14365677;0;14363750;999710720;16084992;1922918135;16979;64583;58594;250625;98125;105781;1345521;18906;0;27;0.01437031;
07-04 18:17:02.370  4822  4854 I Unity   : [STATISTIC]532;14223542;0;14223021;1001918464;16084992;1922918135;12760;65833;56146;160417;68229;99427;1396406;13438;0;27;0.01424042;
07-04 18:17:02.384  4822  4854 I Unity   : [STATISTIC]533;10075104;0;10074636;1001918464;16084992;1922918135;0;0;0;0;88386;0;0;0;0;27;0.01008594;
07-04 18:17:02.397  4822  4854 I Unity   : [STATISTIC]534;17993854;0;17993385;1002721280;16084992;1939676599;883281;72448;109739;0;128230;123959;2730833;0;0;27;0.01800328;
07-04 18:17:02.411  4822  4854 I Unity   : [STATISTIC]535;11014271;0;11013750;1003126784;16084992;1939676599;16354;70989;89532;0;83020;129479;1890259;277968;0;27;0.01102333;
07-04 18:17:02.426  4822  4854 I Unity   : [STATISTIC]536;16235521;0;16235052;1005264896;16084992;1939692983;16198;73854;109063;185938;93750;113438;1626406;15781;0;27;0.0162451;
07-04 18:17:02.440  4822  4854 I Unity   : [STATISTIC]537;13149271;0;13148803;1007697920;16084992;1939692983;13750;69739;88281;174583;81562;100365;1387552;16772;0;27;0.01315802;
07-04 18:17:02.454  4822  4854 I Unity   : [STATISTIC]538;13268333;0;13267812;1009754112;16084992;1939731223;0;0;0;173698;73021;0;0;18595;0;27;0.01327464;
07-04 18:17:02.467  4822  4854 I Unity   : [STATISTIC]539;14859531;0;14858750;1011802112;16084992;1956488967;13542;65833;56146;134219;86094;93177;1298750;12761;0;27;0.01486938;
07-04 18:17:02.481  4822  4854 I Unity   : [STATISTIC]540;11574688;0;11574219;1011847168;16084992;1956488967;13750;69115;57500;0;81459;104791;1293438;0;0;27;0.01159484;
07-04 18:17:02.495  4822  4854 I Unity   : [STATISTIC]541;14635365;0;14634739;1011847168;16084992;1956488967;17135;72083;61302;0;88334;113802;1469167;0;0;27;0.01464182;
07-04 18:17:02.509  4822  4854 I Unity   : [STATISTIC]542;14563854;0;14563386;1012314112;16084992;1956488967;17344;75365;63021;0;91510;110157;1328802;0;0;27;0.01457521;
07-04 18:17:02.523  4822  4854 I Unity   : [STATISTIC]543;15158229;0;15157812;1014452224;16084992;1973299659;11771;72604;55469;273125;66094;84323;1436355;16718;0;27;0.01516708;
07-04 18:17:02.537  4822  4854 I Unity   : [STATISTIC]544;13465260;0;13464531;1016537088;16084992;1973341571;12708;69792;58489;244427;51354;149739;1561615;14739;0;27;0.01346969;
07-04 18:17:02.550  4822  4854 I Unity   : [STATISTIC]545;11854167;0;11853803;1018753024;16084992;1973363523;0;0;0;126354;100781;0;0;18333;0;27;0.01187974;
07-04 18:17:02.565  4822  4854 I Unity   : [STATISTIC]546;13845782;0;13845105;1018986496;16084992;1973369091;15885;66250;54895;0;75469;96510;1293906;0;0;27;0.01385427;
07-04 18:17:02.579  4822  4854 I Unity   : [STATISTIC]547;16524688;0;16524114;1021218816;16084992;1973458959;14844;66094;54011;243333;82968;94115;1437082;15468;0;27;0.01654078;
07-04 18:17:02.591  4822  4854 I Unity   : [STATISTIC]548;13254948;0;13254271;1023557632;16084992;1990258159;12344;79636;56406;135365;90885;92083;1355469;18751;0;27;0.01325047;
07-04 18:17:02.605  4822  4854 I Unity   : [STATISTIC]549;13192187;0;13191719;1025961984;16084992;1990271983;14896;72187;92500;243177;114531;128438;1471510;19843;0;27;0.01321922;
07-04 18:17:02.619  4822  4854 I Unity   : [STATISTIC]550;11843072;0;11842552;1028087808;16084992;2007071215;0;0;0;154115;53490;0;0;11771;0;27;0.01185234;
07-04 18:17:02.634  4822  4854 I Unity   : [STATISTIC]551;13164531;0;13164011;1028087808;16084992;2007071215;16406;62031;66771;0;82396;114271;1330104;0;0;27;0.01317479;
07-04 18:17:02.649  4822  4854 I Unity   : [STATISTIC]552;20564167;0;20563750;1030610944;16084992;2007093263;39740;88958;150365;138802;136719;185312;2248073;38228;0;27;0.02057073;
07-04 18:17:02.663  4822  4854 I Unity   : [STATISTIC]553;12994167;0;12993750;1034899456;16084992;2007115375;15573;92396;64584;284844;80156;160833;1587762;17916;0;27;0.01300703;
07-04 18:17:02.677  4822  4854 I Unity   : [STATISTIC]554;11180729;0;11180313;1034899456;16084992;2007121103;14010;67552;54792;0;77761;115885;1345886;0;0;27;0.01118979;
07-04 18:17:02.690  4822  4854 I Unity   : [STATISTIC]555;15524323;0;15523907;1037422592;16084992;2023919795;13020;66615;55416;248437;78803;95104;1378073;15209;0;27;0.01553276;
07-04 18:17:02.702  4822  4854 I Unity   : [STATISTIC]556;13344844;0;13344323;1039646720;16084992;2040734763;12916;70521;53802;263281;55833;134115;1450000;19741;0;27;0.01335537;
07-04 18:17:02.716  4822  4854 I Unity   : [STATISTIC]557;10085573;0;10085052;1041768448;16084992;2040748747;0;0;0;179271;55937;0;0;12813;0;27;0.01009432;
07-04 18:17:02.731  4822  4854 I Unity   : [STATISTIC]558;13433385;0;13433021;1042190336;16084992;2040754539;16563;72500;58959;0;87708;139687;1339531;0;0;27;0.01344307;
07-04 18:17:02.745  4822  4854 I Unity   : [STATISTIC]559;17819948;0;17819375;1044238336;16084992;2040768555;17084;74427;64636;206146;100209;112344;1470678;20937;0;27;0.01782938;
07-04 18:17:02.759  4822  4854 I Unity   : [STATISTIC]560;13702604;0;13702135;1046560768;16084992;2040825811;18229;69271;61979;261458;167864;134531;1407345;17761;0;27;0.01371094;
07-04 18:17:02.772  4822  4854 I Unity   : [STATISTIC]561;13156510;0;13156042;1048694784;16084992;2057617075;14167;66198;53593;241562;99271;104167;1309947;17656;0;27;0.01316599;
07-04 18:17:02.785  4822  4854 I Unity   : [STATISTIC]562;11481302;0;11480781;1050968064;16084992;2057617075;0;0;0;210052;54271;0;0;11875;0;27;0.01149135;
07-04 18:17:02.800  4822  4854 I Unity   : [STATISTIC]563;13607239;0;13606771;1050968064;16084992;2057617075;18334;75833;72448;0;93177;167448;1522554;0;0;27;0.01361474;
07-04 18:17:02.814  4822  4854 I Unity   : [STATISTIC]564;19495834;0;19495417;1053335552;16084992;2057609679;29375;84063;113854;481719;179376;145365;1961042;51979;0;27;0.01950995;
07-04 18:17:02.828  4822  4854 I Unity   : [STATISTIC]565;9303645;0;9303281;1053450240;16084992;2057609679;14479;68750;55937;0;101927;113698;1389793;0;0;27;0.009315885;
07-04 18:17:02.841  4822  4854 I Unity   : [STATISTIC]566;15495312;0;15494896;1055944704;16084992;2074419663;13803;66094;67188;134844;79531;84010;1450207;19687;0;27;0.01549963;
07-04 18:17:02.854  4822  4854 I Unity   : [STATISTIC]567;12699115;0;12698646;1058086912;16084992;2074427855;13698;73646;59167;141875;83282;236666;1567603;21562;0;27;0.01270885;
07-04 18:17:02.868  4822  4854 I Unity   : [STATISTIC]568;11215364;0;11214844;1060306944;16084992;2091235567;0;0;0;155156;70000;0;0;14479;0;27;0.01122562;
07-04 18:17:02.883  4822  4854 I Unity   : [STATISTIC]569;13757084;0;13756718;1060306944;16084992;2091236431;15156;69948;66458;0;91771;126771;1432396;0;0;27;0.01376687;
