Frame Number;Main Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;NFE Snapshot Tick;NFE Snapshot Size (bits);NFE RTT;NFE Jitter;Multiplay FPS;Multiplay BitRate In;Multiplay BitRate Out;Multiplay RTT (ms);Multiplay PacketLoss;GameServer Opencraft.Terrain.TerrainGenerationSystem;terrainMeshingSys;Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
14852;2911300;2911190;3533316096;12206080;6887788383;1818;49422;0;0;0;0;0;0;0;0;0;0;5076;0.002913464;
14853;4647205;4647005;3533316096;12206080;6887788383;1819;52883;0;0;0;0;0;0;0;38322;0;0;5076;0.004649269;
14854;3058375;3058175;3533316096;12206080;6887788383;1819;52883;0;0;0;0;0;0;0;0;0;0;5076;0.003061822;
14855;3131573;3131442;3533316096;12206080;6887788383;1819;52883;0;0;0;0;0;0;0;0;0;0;5076;0.003134387;
14856;2971292;2971182;3533316096;12206080;6887788383;1819;52883;0;0;0;0;0;0;0;0;0;0;5076;0.002973958;
14857;2853140;2853030;3533316096;12206080;6887788383;1819;52883;0;0;0;0;0;0;0;0;0;0;5076;0.002855655;
14858;4686028;4685878;3533578240;12206080;6887788383;1820;52841;0;0;0;0;0;0;0;39695;0;0;5076;0.004688753;
14859;3070377;3070257;3533578240;12206080;6887626291;1820;52841;0;0;0;0;0;0;0;0;0;0;5076;0.003074064;
14860;3094182;3094072;3533578240;12206080;6887626291;1820;52841;0;0;0;0;0;0;0;0;0;0;5076;0.003096818;
14861;3018139;3018029;3533709312;12206080;6887626291;1820;52841;0;0;0;0;0;0;0;0;0;0;5076;0.003020504;
14862;2841429;2841309;3533709312;12206080;6887626291;1820;52841;0;0;0;0;0;0;0;0;0;0;5076;0.002844034;
14863;4470053;4469953;3533709312;12206080;6887626291;1821;49392;0;0;0;0;0;0;0;39123;0;0;5076;0.004472577;
14864;2976101;2975991;3533840384;12206080;6904403507;1821;49392;0;0;0;0;0;0;0;0;0;0;5076;0.002978976;
14865;3165125;3165015;3533840384;12206080;6904403507;1821;49392;0;0;0;0;0;0;0;0;0;0;5076;0.003167801;
14866;3078042;3077932;3533840384;12206080;6904403507;1821;49392;0;0;0;0;0;0;0;0;0;0;5076;0.003080657;
14867;2960181;2960071;3533840384;12206080;6904403507;1821;49392;0;0;0;0;0;0;0;0;0;0;5076;0.002962265;
14868;5489153;5489033;3533971456;12206080;6904403507;1822;53141;0;0;0;0;0;0;0;49903;0;0;5076;0.005491949;
14869;3425113;3425003;3534102528;12206080;6904403507;1822;53141;0;0;0;0;0;0;0;0;0;0;5076;0.003429161;
14870;3262689;3262569;3534102528;12206080;6904403507;1822;53141;0;0;0;0;0;0;0;0;0;0;5076;0.003265544;
14871;3031485;3031375;3534102528;12206080;6904403507;1822;53141;0;0;0;0;0;0;0;0;0;0;5076;0.00303438;
14872;2906090;2905990;3534102528;12206080;6904403507;1822;53141;0;0;0;0;0;0;0;0;0;0;5076;0.002908755;
14873;6084000;6083879;3536330752;12206080;6904406783;1823;53010;0;0;0;0;0;0;0;42640;239599;0;5076;0.006086404;
14874;3980104;3979974;3536330752;12148736;6904349567;1823;53010;0;0;0;0;0;0;0;0;0;0;5076;0.00398353;
14875;3157411;3157311;3536330752;12148736;6921126783;1823;53010;0;0;0;0;0;0;0;0;0;0;5076;0.003159976;
14876;2901121;2901001;3536330752;12148736;6921126783;1823;53010;0;0;0;0;0;0;0;0;0;0;5076;0.002904226;
14877;6031571;6031461;3538427904;12148736;6921136703;1824;49553;0;0;0;0;0;0;0;42780;233127;0;5076;0.006033675;
14878;3010666;3010556;3538427904;12148736;6921136767;1824;49553;0;0;0;0;0;0;0;0;0;0;5076;0.003013492;
14879;2926077;2925967;3538558976;12148736;6921134555;1824;49553;0;0;0;0;0;0;0;0;0;0;5076;0.002928692;
14880;3356354;3356234;3538558976;12148736;6921134555;1824;49553;0;0;0;0;0;0;0;0;0;0;5076;0.003358368;
14881;7905525;7905405;3540525056;12148736;6921137495;1825;49477;0;0;0;0;0;0;0;44594;208731;0;5076;0.00790822;
14882;3568702;3568582;3540525056;12148736;6921137623;1825;49477;0;0;0;0;0;0;0;0;0;0;5076;0.003571918;
14883;3540981;3540851;3540525056;12148736;6921137623;1825;49477;0;0;0;0;0;0;0;0;0;0;5076;0.003544898;
14884;3624026;3623926;3540656128;12148736;6921137623;1825;49477;0;0;0;0;0;0;0;0;0;0;5076;0.003626851;
14885;6617920;6617730;3542753280;12148736;6921139807;1826;67;0;0;0;0;0;0;0;43742;193012;0;5076;0.006620566;
14886;4266531;4266411;3542753280;12148736;6921214687;1826;67;0;0;0;0;0;0;0;0;0;0;5076;0.004270358;
14887;4118604;4118464;3542884352;12148736;6921289439;1826;67;0;0;0;0;0;0;0;0;0;0;5076;0.004122922;
14888;5517266;5517056;3542884352;12148736;6921289439;1827;53028;0;0;0;0;0;0;0;46938;0;0;5076;0.005521044;
14889;3323343;3323242;3543015424;12148736;6921289439;1827;53028;0;0;0;0;0;0;0;0;0;0;5076;0.003327189;
14890;3570416;3570316;3543015424;12148736;6921289439;1827;53028;0;0;0;0;0;0;0;0;0;0;5076;0.003573221;
14891;3392051;3391871;3543015424;12148736;6921289439;1827;53028;0;0;0;0;0;0;0;0;0;0;5076;0.003395507;
14892;6456167;6455967;3545243648;12148736;6921289439;1828;52810;0;0;0;0;0;0;0;42049;275286;0;5076;0.006458542;
14893;3499322;3499182;3545243648;12148736;6921289567;1828;52810;0;0;0;0;0;0;0;0;0;0;5076;0.003503671;
14894;3216993;3216873;3545243648;12148736;6921289567;1828;52810;0;0;0;0;0;0;0;0;0;0;5076;0.003219187;
14895;3048406;3048286;3545243648;12148736;6921289567;1828;52810;0;0;0;0;0;0;0;0;0;0;5076;0.003051452;
14896;3066681;3066561;3545243648;12148736;6921289567;1828;52810;0;0;0;0;0;0;0;0;0;0;5076;0.003069085;
14897;6668085;6667985;3547602944;12148736;6921300515;1829;49422;0;0;0;0;0;0;0;40486;225282;0;5076;0.006669969;
14898;3273448;3273338;3547602944;12148736;6921300515;1829;49422;0;0;0;0;0;0;0;0;0;0;5076;0.003276484;
14899;3087470;3087360;3547602944;12148736;6921275315;1829;49422;0;0;0;0;0;0;0;0;0;0;5076;0.003090075;
14900;2996530;2996409;3547602944;12148736;6921275315;1829;49422;0;0;0;0;0;0;0;0;0;0;5076;0.002998773;
14901;4467478;4467367;3547602944;12148736;6921275315;1830;49414;0;0;0;0;0;0;0;37200;0;0;5076;0.004469933;
14902;3156880;3156770;3547734016;12148736;6921275315;1830;49414;0;0;0;0;0;0;0;0;0;0;5076;0.003159665;
14903;3250917;3250796;3547734016;12148736;6921275315;1830;49414;0;0;0;0;0;0;0;0;0;0;5076;0.003253922;
14904;3266987;3266867;3547734016;12148736;6921275315;1830;49414;0;0;0;0;0;0;0;0;0;0;5076;0.003269451;
14905;3296051;3295861;3547734016;12148736;6921275315;1830;49414;0;0;0;0;0;0;0;0;0;0;5076;0.003298596;
14906;5788305;5788115;3547865088;12148736;6921275315;1831;53889;0;0;0;0;0;0;0;55184;0;0;5076;0.005792102;
14907;3279369;3279269;3547865088;12148736;6921275315;1831;53889;0;0;0;0;0;0;0;0;0;0;5076;0.003282586;
14908;3438118;3438007;3547865088;12148736;6921275315;1831;53889;0;0;0;0;0;0;0;0;0;0;5076;0.003440903;
14909;3003041;3002921;3547865088;12148736;6921275315;1831;53889;0;0;0;0;0;0;0;0;0;0;5076;0.003005536;
14910;4801464;4801334;3547865088;12148736;6921275315;1832;49580;0;0;0;0;0;0;0;37300;0;0;5076;0.00480452;
14911;3295821;3295681;3547996160;12148736;6921275315;1832;49580;0;0;0;0;0;0;0;0;0;0;5076;0.003299047;
14912;3402561;3402431;3548127232;12148736;6921275315;1832;49580;0;0;0;0;0;0;0;0;0;0;5076;0.003406398;
14913;3080246;3080136;3548127232;12148736;6921275315;1832;49580;0;0;0;0;0;0;0;0;0;0;5076;0.003082761;
14914;3104742;3104632;3548127232;12148736;6921275315;1832;49580;0;0;0;0;0;0;0;0;0;0;5076;0.003107136;
14915;4694343;4694223;3548127232;12148736;6921275315;1833;49415;0;0;0;0;0;0;0;37821;0;0;5076;0.004696688;
14916;3211823;3211703;3548127232;12148736;6921275315;1833;49415;0;0;0;0;0;0;0;0;0;0;5076;0.003214558;
14917;3328171;3328041;3548127232;12148736;6921275315;1833;49415;0;0;0;0;0;0;0;0;0;0;5076;0.003331789;
14918;3206072;3205972;3548258304;12148736;6921275315;1833;49415;0;0;0;0;0;0;0;0;0;0;5076;0.003209078;
14919;4676630;4676530;3548258304;12148736;6921275315;1834;52910;0;0;0;0;0;0;0;36799;0;0;5076;0.004680006;
14920;3187678;3187488;3548258304;12148736;6921275315;1834;52910;0;0;0;0;0;0;0;0;0;0;5076;0.003190643;
14921;3384387;3384276;3548258304;12148736;6921275315;1834;52910;0;0;0;0;0;0;0;0;0;0;5076;0.003386872;
14922;3525883;3525751;3548258304;12148736;6921275315;1834;52910;0;0;0;0;0;0;0;0;0;0;5076;0.003529098;
14923;3219979;3219868;3548258304;12148736;6921275315;1834;52910;0;0;0;0;0;0;0;0;0;0;5076;0.003223304;
14924;5237371;5237201;3548258304;12148736;6921275315;1835;49610;0;0;0;0;0;0;0;38703;0;0;5076;0.005240057;
14925;3196715;3196625;3548520448;12148736;6921275315;1835;49610;0;0;0;0;0;0;0;0;0;0;5076;0.003200091;
14926;3223625;3223515;3548651520;12148736;6921275315;1835;49610;0;0;0;0;0;0;0;0;0;0;5076;0.003226331;
14927;3087410;3087310;3548651520;12148736;6921275315;1835;49610;0;0;0;0;0;0;0;0;0;0;5076;0.003090135;
14928;4705394;4705224;3548913664;12148736;6921275315;1836;52863;0;0;0;0;0;0;0;36027;0;0;5076;0.004708018;
14929;4746871;4746761;3551141888;12148736;6954830811;1836;52863;0;0;0;0;0;0;0;0;198232;0;5076;0.004749938;
14930;3195713;3195603;3551141888;12148736;6954830811;1836;52863;0;0;0;0;0;0;0;0;0;0;5076;0.003198097;
14931;3095655;3095475;3551141888;12148736;6954830811;1836;52863;0;0;0;0;0;0;0;0;0;0;5076;0.00309802;
14932;2986450;2986270;3551141888;12148736;6954830811;1836;52863;0;0;0;0;0;0;0;0;0;0;5076;0.002989607;
14933;4734539;4734348;3551141888;12148736;6954830811;1837;54743;0;0;0;0;0;0;0;38332;0;0;5076;0.004736802;
14934;3142032;3141922;3551272960;12148736;6954830811;1837;54743;0;0;0;0;0;0;0;0;0;0;5076;0.003144828;
14935;3230608;3230498;3551272960;12148736;6954830811;1837;54743;0;0;0;0;0;0;0;0;0;0;5076;0.003233103;
14936;3114070;3113949;3551272960;12148736;6954830811;1837;54743;0;0;0;0;0;0;0;0;0;0;5076;0.003116635;
14937;2963989;2963879;3551272960;12148736;6954830811;1837;54743;0;0;0;0;0;0;0;0;0;0;5076;0.002966142;
14938;6752062;6751952;3553632256;12148736;6954899203;1838;54052;0;0;0;0;0;0;0;36388;239389;0;5076;0.006754196;
14939;3508870;3508670;3553632256;12148736;6954749575;1838;54052;0;0;0;0;0;0;0;0;0;0;5076;0.003511916;
14940;3241008;3240808;3553632256;12148736;6954749575;1838;54052;0;0;0;0;0;0;0;0;0;0;5076;0.003243893;
14941;2971101;2970921;3553632256;12148736;6954749575;1838;54052;0;0;0;0;0;0;0;0;0;0;5076;0.002974118;
14942;6444535;6444425;3555729408;12148736;6954773615;1839;49425;0;0;0;0;0;0;0;36448;228248;0;5076;0.006446569;
14943;3244234;3244054;3555729408;12148736;6954773615;1839;49425;0;0;0;0;0;0;0;0;0;0;5076;0.003247189;
14944;3101556;3101396;3555729408;12148736;6954773615;1839;49425;0;0;0;0;0;0;0;0;0;0;5076;0.003103711;
14945;2807424;2807264;3555729408;12148736;6954773615;1839;49425;0;0;0;0;0;0;0;0;0;0;5076;0.002809779;
14946;5866201;5866000;3557957632;12148736;6954775015;1840;49581;0;0;0;0;0;0;0;35877;180067;0;5076;0.005868195;
14947;3229296;3229126;3557957632;12148736;6954775015;1840;49581;0;0;0;0;0;0;0;0;0;0;5076;0.00323175;
14948;2895500;2895299;3557957632;12148736;6954775015;1840;49581;0;0;0;0;0;0;0;0;0;0;5076;0.002897894;
14949;2824246;2824146;3557957632;12148736;6954768771;1840;49581;0;0;0;0;0;0;0;0;0;0;5076;0.002826731;
14950;2833143;2833013;3557957632;12148736;6954768771;1840;49581;0;0;0;0;0;0;0;0;0;0;5076;0.002835398;
14951;5542745;5542634;3560054784;12148736;6954771363;1841;49426;0;0;0;0;0;0;0;37319;160952;0;5076;0.005545469;
14952;3008361;3008251;3560054784;12148736;6954771363;1841;49426;0;0;0;0;0;0;0;0;0;0;5076;0.003010977;
14953;2860725;2860595;3560054784;12148736;6954771363;1841;49426;0;0;0;0;0;0;0;0;0;0;5076;0.002862908;
14954;2788860;2788749;3560054784;12148736;6954771363;1841;49426;0;0;0;0;0;0;0;0;0;0;5076;0.002790744;
14955;4374373;4374273;3560054784;12148736;6954771363;1842;52806;0;0;0;0;0;0;0;35877;0;0;5076;0.004376016;
14956;4920758;4920658;3562283008;12148736;6954772351;1842;52806;0;0;0;0;0;0;0;0;169147;0;5076;0.004923483;
14957;3031945;3031815;3562414080;12148736;6971549631;1842;52806;0;0;0;0;0;0;0;0;0;0;5076;0.003034761;
14958;2960973;2960863;3562414080;12148736;6971549631;1842;52806;0;0;0;0;0;0;0;0;0;0;5076;0.002963247;
14959;2885602;2885492;3562414080;12148736;6971544955;1842;52806;0;0;0;0;0;0;0;0;0;0;5076;0.002888116;
14960;4421261;4421151;3562414080;12148736;6971544955;1843;72;0;0;0;0;0;0;0;36318;0;0;5076;0.004423295;
14961;3080958;3080858;3562414080;12148736;6971544955;1843;72;0;0;0;0;0;0;0;0;0;0;5076;0.003084034;
14962;3225038;3224867;3562414080;12148736;6971544955;1843;72;0;0;0;0;0;0;0;0;0;0;5076;0.003227412;
14963;2970390;2970210;3562414080;12148736;6971544955;1843;72;0;0;0;0;0;0;0;0;0;0;5076;0.002972835;
14964;2801523;2801343;3562414080;12148736;6971544955;1843;72;0;0;0;0;0;0;0;0;0;0;5076;0.002803788;
14965;4360617;4360427;3562414080;12148736;6971544955;1844;53148;0;0;0;0;0;0;0;36298;0;0;5076;0.004362451;
14966;2946376;2946195;3562414080;12148736;6971544955;1844;53148;0;0;0;0;0;0;0;0;0;0;5076;0.002949431;
14967;3100094;3099903;3562414080;12148736;6971544955;1844;53148;0;0;0;0;0;0;0;0;0;0;5076;0.003102648;
14968;2873809;2873639;3562414080;12148736;6971544955;1844;53148;0;0;0;0;0;0;0;0;0;0;5076;0.002876024;
14969;2807715;2807525;3562414080;12148736;6971247995;1844;53148;0;0;0;0;0;0;0;0;0;0;5076;0.00281027;
14970;4357101;4356991;3562414080;12148736;6971247995;1845;52746;0;0;0;0;0;0;0;36068;0;0;5076;0.004358924;
14971;4492886;4492766;3564642304;12148736;6971255107;1845;52746;0;0;0;0;0;0;0;0;220453;0;5076;0.004495951;
14972;2921669;2921569;3564642304;12148736;6971255107;1845;52746;0;0;0;0;0;0;0;0;0;0;5076;0.002924445;
14973;2953639;2953528;3564642304;12148736;6971255107;1845;52746;0;0;0;0;0;0;0;0;0;0;5076;0.002956073;
14974;2865233;2865123;3564642304;12148736;6971255107;1845;52746;0;0;0;0;0;0;0;0;0;0;5076;0.002867347;
14975;4976773;4976653;3564773376;12148736;6971255107;1846;54499;0;0;0;0;0;0;0;41208;0;0;5076;0.004979128;
14976;3658541;3658410;3564773376;12148736;6971255107;1846;54499;0;0;0;0;0;0;0;0;0;0;5076;0.003662398;
14977;3352767;3352647;3564773376;12148736;6971255107;1846;54499;0;0;0;0;0;0;0;0;0;0;5076;0.003355743;
14978;2957225;2957115;3564773376;12148736;6971255107;1846;54499;0;0;0;0;0;0;0;0;0;0;5076;0.00295965;
14979;4385293;4385183;3564904448;12148736;6971230411;1847;52988;0;0;0;0;0;0;0;36448;0;0;5076;0.004387808;
14980;2962085;2961985;3564904448;12148736;6971230411;1847;52988;0;0;0;0;0;0;0;0;0;0;5076;0.00296461;
14981;3123938;3123828;3564904448;12148736;6971230411;1847;52988;0;0;0;0;0;0;0;0;0;0;5076;0.003126182;
14982;2882385;2882275;3564904448;12148736;6971230411;1847;52988;0;0;0;0;0;0;0;0;0;0;5076;0.002885041;
14983;2831059;2830949;3564904448;12148736;6971230411;1847;52988;0;0;0;0;0;0;0;0;0;0;5076;0.002833263;
14984;2793289;2793168;3564904448;12148736;6971230411;1847;52988;0;0;0;0;0;0;0;0;0;0;5076;0.002795522;
14985;4909437;4909336;3564904448;12148736;6971230411;1848;54178;0;0;0;0;0;0;0;51827;0;0;5076;0.004911541;
14986;3471760;3471640;3564904448;12148736;6971230411;1848;54178;0;0;0;0;0;0;0;0;0;0;5076;0.003474736;
14987;3510543;3510333;3564904448;12148736;6971230411;1848;54178;0;0;0;0;0;0;0;0;0;0;5076;0.00351391;
14988;3268038;3267848;3564904448;12148736;6971230411;1848;54178;0;0;0;0;0;0;0;0;0;0;5076;0.003270884;
14989;5303385;5303165;3564904448;12148736;6971230411;1849;52641;0;0;0;0;0;0;0;41378;0;0;5076;0.005306741;
14990;3336837;3336657;3564904448;12148736;6971230411;1849;52641;0;0;0;0;0;0;0;0;0;0;5076;0.003339723;
14991;3522996;3522896;3564904448;12148736;6971230411;1849;52641;0;0;0;0;0;0;0;0;0;0;5076;0.003526103;
14992;3457334;3457203;3564904448;12148736;6971230411;1849;52641;0;0;0;0;0;0;0;0;0;0;5076;0.003460189;
14993;3268740;3268590;3564904448;12148736;6971230411;1849;52641;0;0;0;0;0;0;0;0;0;0;5076;0.003272126;
14994;5453467;5453266;3564904448;12148736;6971230411;1850;49579;0;0;0;0;0;0;0;40326;0;0;5076;0.005456182;
14995;3369729;3369469;3564904448;12148736;6971230411;1850;49579;0;0;0;0;0;0;0;0;0;0;5076;0.003373967;
14996;3599189;3598989;3564904448;12148736;6971230411;1850;49579;0;0;0;0;0;0;0;0;0;0;5076;0.003602185;
14997;3213176;3212976;3565035520;12148736;6971230411;1850;49579;0;0;0;0;0;0;0;0;0;0;5076;0.003216522;
14998;4810200;4810020;3565035520;12148736;6971230411;1851;53973;0;0;0;0;0;0;0;35787;0;0;5076;0.004812926;
14999;3153614;3153433;3565035520;12148736;6971057631;1851;53973;0;0;0;0;0;0;0;0;0;0;5076;0.003156129;
15000;3294879;3294698;3565035520;12148736;6971057631;1851;53973;0;0;0;0;0;0;0;0;0;0;5076;0.003297684;
15001;3269361;3269181;3565035520;12148736;6971057631;1851;53973;0;0;0;0;0;0;0;0;0;0;5076;0.003272206;
15002;3027117;3026937;3565035520;12148736;6971057631;1851;53973;0;0;0;0;0;0;0;0;0;0;5076;0.003030042;
15003;6342134;6341933;3567132672;12148736;6971099015;1852;54046;0;0;0;0;0;0;0;38312;228568;0;5076;0.006344699;
15004;3537133;3536933;3567394816;12148736;6971099015;1852;54046;0;0;0;0;0;0;0;0;0;0;5076;0.003539768;
15005;3120762;3120642;3567394816;12148736;6971099015;1852;54046;0;0;0;0;0;0;0;0;0;0;5076;0.003123547;
15006;3078443;3078332;3567394816;12148736;6971099015;1852;54046;0;0;0;0;0;0;0;0;0;0;5076;0.003081359;
15007;6514186;6514015;3570016256;12148736;6971117271;1853;53357;0;0;0;0;0;0;0;37541;268043;0;5076;0.00651622;
15008;3464787;3464687;3570016256;12148736;6971117271;1853;53357;0;0;0;0;0;0;0;0;0;0;5076;0.003468173;
15009;3157542;3157441;3570147328;12148736;6971091679;1853;53357;0;0;0;0;0;0;0;0;0;0;5076;0.003160487;
15010;2982554;2982443;3570147328;12148736;6971091679;1853;53357;0;0;0;0;0;0;0;0;0;0;5076;0.002985569;
15011;6534764;6534664;3572506624;12148736;6987869519;1854;49425;0;0;0;0;0;0;0;41107;306364;0;5076;0.006536698;
15012;3945970;3945840;3572637696;12148736;6987931043;1854;49425;0;0;0;0;0;0;0;0;0;0;5076;0.003949407;
15013;3447655;3447515;3572637696;12148736;6987931043;1854;49425;0;0;0;0;0;0;0;0;0;0;5076;0.003451693;
15014;3189892;3189771;3572637696;12148736;6987931043;1854;49425;0;0;0;0;0;0;0;0;0;0;5076;0.003192657;
15015;4786005;4785875;3572637696;12148736;6987931043;1855;53935;0;0;0;0;0;0;0;37169;0;0;5076;0.004789281;
15016;3440692;3440562;3572637696;12148736;6987931043;1855;53935;0;0;0;0;0;0;0;0;0;0;5076;0.003443177;
15017;3467733;3467603;3572637696;12148736;6987931043;1855;53935;0;0;0;0;0;0;0;0;0;0;5076;0.003470859;
15018;3156049;3155938;3572637696;12148736;6987931043;1855;53935;0;0;0;0;0;0;0;0;0;0;5076;0.003158714;
15019;4785034;4784913;3572637696;12148736;6987930035;1856;54793;0;0;0;0;0;0;0;37370;0;0;5076;0.004787007;
15020;5046383;5046263;3574865920;12148736;6987950727;1856;54793;0;0;0;0;0;0;0;0;200787;0;5076;0.005049198;
15021;3149065;3148955;3574865920;12148736;6987950855;1856;54793;0;0;0;0;0;0;0;0;0;0;5076;0.003152162;
15022;3281484;3281364;3574865920;12148736;6987950855;1856;54793;0;0;0;0;0;0;0;0;0;0;5076;0.003283858;
15023;5575656;5575516;3574865920;12148736;6987950855;1857;52840;0;0;0;0;0;0;0;45195;0;0;5076;0.005578521;
15024;3352497;3352376;3574865920;12148736;6987950855;1857;52840;0;0;0;0;0;0;0;0;0;0;5076;0.003355292;
15025;3424472;3424321;3574865920;12148736;6987950855;1857;52840;0;0;0;0;0;0;0;0;0;0;5076;0.003427658;
15026;3351595;3351455;3574865920;12148736;6987950855;1857;52840;0;0;0;0;0;0;0;0;0;0;5076;0.003354601;
15027;3378696;3378556;3574865920;12148736;6987950855;1857;52840;0;0;0;0;0;0;0;0;0;0;5076;0.003381151;
15028;5629026;5628866;3574865920;12148736;6987950855;1858;54510;0;0;0;0;0;0;0;45876;0;0;5076;0.005632252;
15029;3486718;3486608;3574996992;12148736;6987950855;1858;54510;0;0;0;0;0;0;0;0;0;0;5076;0.003490275;
15030;3316089;3315979;3574996992;12148736;6987950855;1858;54510;0;0;0;0;0;0;0;0;0;0;5076;0.003319395;
15031;3130230;3130120;3574996992;12148736;6987950855;1858;54510;0;0;0;0;0;0;0;0;0;0;5076;0.003133016;
15032;4832292;4832162;3574996992;12148736;6987950855;1859;49542;0;0;0;0;0;0;0;37761;0;0;5076;0.004835437;
15033;3312482;3312372;3575128064;12148736;7004728071;1859;49542;0;0;0;0;0;0;0;0;0;0;5076;0.003315197;
15034;3388404;3388284;3575128064;12148736;7004728071;1859;49542;0;0;0;0;0;0;0;0;0;0;5076;0.00339149;
15035;3517246;3517115;3575128064;12148736;7004728071;1859;49542;0;0;0;0;0;0;0;0;0;0;5076;0.003519611;
15036;3289629;3289479;3575128064;12148736;7004728071;1859;49542;0;0;0;0;0;0;0;0;0;0;5076;0.003292564;
15037;5563443;5563293;3575128064;12148736;7004728071;1860;68;0;0;0;0;0;0;0;40977;0;0;5076;0.005566429;
15038;3447775;3447645;3575128064;12148736;7004728071;1860;68;0;0;0;0;0;0;0;0;0;0;5076;0.003451032;
15039;3395227;3395096;3575128064;12148736;7004728071;1860;68;0;0;0;0;0;0;0;0;0;0;5076;0.003398162;
15040;3102688;3102558;3575128064;12148736;7004728071;1860;68;0;0;0;0;0;0;0;0;0;0;5076;0.003105704;
15041;4992763;4992643;3575128064;12148736;7004728071;1861;49424;0;0;0;0;0;0;0;37170;0;0;5076;0.004994988;
15042;3269983;3269852;3575128064;12148736;7004728071;1861;49424;0;0;0;0;0;0;0;0;0;0;5076;0.003273879;
15043;3396880;3396760;3575128064;12148736;7004728071;1861;49424;0;0;0;0;0;0;0;0;0;0;5076;0.003399886;
15044;3344903;3344773;3575128064;12148736;7004728071;1861;49424;0;0;0;0;0;0;0;0;0;0;5076;0.003347237;
15045;5055480;5055330;3575128064;12148736;7004728071;1862;53143;0;0;0;0;0;0;0;39223;0;0;5076;0.005058626;
15046;3124850;3124710;3575128064;12148736;7004728071;1862;53143;0;0;0;0;0;0;0;0;0;0;5076;0.003128096;
15047;3137844;3137744;3575128064;12148736;7004728071;1862;53143;0;0;0;0;0;0;0;0;0;0;5076;0.003140149;
15048;3033489;3033378;3575259136;12148736;7004728071;1862;53143;0;0;0;0;0;0;0;0;0;0;5076;0.003035943;
15049;2897383;2897263;3575259136;12148736;7004728071;1862;53143;0;0;0;0;0;0;0;0;0;0;5076;0.002900029;
15050;4498867;4498756;3575259136;12148736;7004728071;1863;53145;0;0;0;0;0;0;0;37020;0;0;5076;0.004501081;
15051;2987833;2987713;3575259136;12148736;7004728071;1863;53145;0;0;0;0;0;0;0;0;0;0;5076;0.002991159;
15052;3117256;3117126;3575259136;12148736;7004728071;1863;53145;0;0;0;0;0;0;0;0;0;0;5076;0.00311967;
15053;3087680;3087580;3575259136;12148736;7004728071;1863;53145;0;0;0;0;0;0;0;0;0;0;5076;0.003089945;
15054;2927921;2927810;3575259136;12148736;7004728071;1863;53145;0;0;0;0;0;0;0;0;0;0;5076;0.002930676;
15055;4462929;4462739;3575259136;12148736;7004728071;1864;52963;0;0;0;0;0;0;0;36718;0;0;5076;0.004465955;
15056;4566834;4566724;3577487360;12148736;7004763115;1864;52963;0;0;0;0;0;0;0;0;228839;0;5076;0.004569579;
15057;3080316;3080206;3577618432;12148736;7004763115;1864;52963;0;0;0;0;0;0;0;0;0;0;5076;0.003082962;
15058;2854062;2853952;3577618432;12148736;7004763115;1864;52963;0;0;0;0;0;0;0;0;0;0;5076;0.002856386;
15059;2835518;2835347;3577618432;12148736;7004763115;1864;52963;0;0;0;0;0;0;0;0;0;0;5076;0.002837742;
15060;5845973;5845863;3579846656;12148736;7004767415;1865;49423;0;0;0;0;0;0;0;35166;234971;0;5076;0.005848397;
15061;3194310;3194210;3579846656;12148736;7004767415;1865;49423;0;0;0;0;0;0;0;0;0;0;5076;0.003197316;
15062;2972865;2972755;3579846656;12148736;7004767415;1865;49423;0;0;0;0;0;0;0;0;0;0;5076;0.00297529;
15063;2898867;2898736;3579846656;12148736;7004767415;1865;49423;0;0;0;0;0;0;0;0;0;0;5076;0.002901932;
