
07-05 15:13:25.216  3913  3935 I Unity   : [STATISTIC]Frame Number;Main Thread;Render Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;GameServer Opencraft.Terrain.TerrainGenerationSystem;GameServer Opencraft.Terrain.TerrainToSpawn;GameServer Opencraft.Terrain.TerrainStructuresSystem;terrainMeshingSys;GameClient Opencraft.Player.PlayerMovementSystem;GameServer Opencraft.Player.PlayerMovementSystem;ServerFixedUpdate;SetAreaNeighborsJob (Burst);GhostUpdateSystem:UpdateJob (Burst);Idle;OculusRuntime.WaitToBeginFrame;GameClient Unity.Entities.SimulationSystemGroup;Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
07-05 15:13:27.733  3913  3935 I Unity   : [STATISTIC]427;17435312;0;17434948;926253056;15953920;1636604479;64010;185208;201771;0;172710;374115;2766145;0;0;18352135;6485625;1787396;0;27;0.0174475;
07-05 15:13:27.746  3913  3935 I Unity   : [STATISTIC]428;13005364;0;13005000;928583680;15953920;1636633755;29583;172083;95469;196875;82553;367656;1776510;0;0;14501457;2904323;2262917;0;27;0.01301443;
07-05 15:13:27.761  3913  3935 I Unity   : [STATISTIC]429;10697812;0;10697240;928583680;15953920;1636611971;25625;159219;91719;0;30313;411094;1780520;0;0;10842389;2758593;1229114;0;27;0.01070859;
07-05 15:13:27.775  3913  3935 I Unity   : [STATISTIC]430;17525677;0;17525260;928845824;15953920;1670166403;62708;207396;152864;0;105885;515365;2735729;0;0;18911820;6477969;2341823;0;27;0.01753599;
07-05 15:13:27.789  3913  3935 I Unity   : [STATISTIC]431;14144792;0;14144427;931221504;15953920;1670250435;37291;164531;115209;408021;78854;468750;2034325;0;0;16602182;3682031;2347708;0;27;0.0141549;
07-05 15:13:27.802  3913  3935 I Unity   : [STATISTIC]432;10785834;0;10784843;933302272;15953920;1670250435;0;0;0;243490;97500;0;0;0;0;14808431;2456354;2684323;0;27;0.01079203;
07-05 15:13:27.817  3913  3935 I Unity   : [STATISTIC]433;13622865;0;13622448;933466112;15953920;1670250435;30885;165209;105937;0;80729;308333;2038697;0;0;14813131;5207291;971719;0;27;0.01363713;
07-05 15:13:27.832  3913  3935 I Unity   : [STATISTIC]434;19177135;0;19176771;935882752;15953920;1670269167;101927;216250;307292;224010;65000;574427;3417552;0;0;21636770;6958489;3301875;0;27;0.01918734;
07-05 15:13:27.843  3913  3935 I Unity   : [STATISTIC]435;12105520;0;12105104;938020864;15953920;1670277359;35730;174219;100729;342865;96926;484479;1925833;0;0;10209475;2061718;2519636;0;27;0.01211469;
07-05 15:13:27.859  3913  3935 I Unity   : [STATISTIC]436;11872448;0;11871980;940384256;15953920;1687075823;31250;160520;94480;221197;43750;406406;1937604;0;0;13844746;1799739;2442864;0;27;0.01188224;
07-05 15:13:27.872  3913  3935 I Unity   : [STATISTIC]437;15741875;0;15741510;942608384;15953920;1687097103;29948;160625;119948;307135;89270;253125;1706406;0;0;18478754;4998594;2782917;0;27;0.01574865;
07-05 15:13:27.885  3913  3935 I Unity   : [STATISTIC]438;11342916;0;11342448;944734208;15953920;1687110191;0;0;0;241667;71927;0;0;0;0;10886980;3021667;2390313;0;27;0.0113537;
07-05 15:13:27.900  3913  3935 I Unity   : [STATISTIC]439;12469635;0;12469271;944955392;15953920;1687072223;26823;170625;94791;0;67864;430365;1848541;0;0;18141093;4326771;916667;0;27;0.0124788;
07-05 15:13:27.915  3913  3935 I Unity   : [STATISTIC]440;17367708;0;17367188;947437568;15953920;1687137299;64688;223282;125156;490833;141198;376511;1998959;0;0;19817184;6464948;2939844;0;27;0.01737781;
07-05 15:13:27.928  3913  3935 I Unity   : [STATISTIC]441;14984219;0;14983854;949571584;15953920;1703919443;29428;164583;95572;252292;77968;440520;1856510;0;0;11365256;4740729;2239687;0;27;0.01499016;
07-05 15:13:27.943  3913  3935 I Unity   : [STATISTIC]442;12823333;0;12823021;952037376;15953920;1720715615;34062;168073;102447;329583;54479;414688;1809063;0;0;19396197;2537448;2553229;0;27;0.01284172;
07-05 15:13:27.957  3913  3935 I Unity   : [STATISTIC]443;15101250;0;15100937;954257408;15953920;1720737903;34114;186979;116458;230729;42552;576979;2103073;0;0;17793491;4407343;2489323;0;27;0.01511229;
07-05 15:13:27.971  3913  3935 I Unity   : [STATISTIC]444;13855416;0;13855052;956297216;15953920;1720722979;39063;164427;98437;188333;73178;483698;2045729;0;0;12911048;3350104;2389583;0;27;0.01386453;
07-05 15:13:27.985  3913  3935 I Unity   : [STATISTIC]445;11056198;0;11055833;958603264;15953920;1720739363;0;0;0;190886;70834;0;0;0;0;10580262;3318334;2064792;0;27;0.0110663;
07-05 15:13:27.998  3913  3935 I Unity   : [STATISTIC]446;17071667;0;17071354;958603264;15953920;1720739363;108229;215000;215885;0;107551;670573;3067187;0;0;10538445;6132032;1445990;0;27;0.01708276;
07-05 15:13:28.012  3913  3935 I Unity   : [STATISTIC]447;12907708;0;12907240;961142784;15953920;1720747555;31250;160781;92344;440677;83593;403594;1854167;0;0;14622973;2964010;2416302;0;27;0.01291646;
07-05 15:13:28.026  3913  3935 I Unity   : [STATISTIC]448;13907760;0;13907188;963280896;15953920;1737549347;33125;196615;95000;233177;108907;428282;1954741;0;0;21090576;3562552;2409479;0;27;0.01391615;
07-05 15:13:28.040  3913  3935 I Unity   : [STATISTIC]449;12850885;0;12850417;963530752;15953920;1737535971;55990;199792;100312;0;39584;508907;2048906;0;0;13467081;3882813;1331770;0;27;0.01286464;
07-05 15:13:28.055  3913  3935 I Unity   : [STATISTIC]450;13626302;0;13625886;965611520;15953920;1737569479;0;0;0;215000;124844;0;0;0;0;16630360;4815312;2761458;0;27;0.01363651;
07-05 15:13:28.069  3913  3935 I Unity   : [STATISTIC]451;17546614;0;17546302;965611520;15953920;1737574439;65105;192552;216771;0;137240;444896;2474687;0;0;18437241;6310417;1570260;0;27;0.01755682;
07-05 15:13:28.081  3913  3935 I Unity   : [STATISTIC]452;12896510;0;12896198;967999488;15953920;1737604007;30782;166979;96562;117552;68125;424010;2016250;0;0;16489327;2951197;2219687;0;27;0.0129063;
07-05 15:13:28.096  3913  3935 I Unity   : [STATISTIC]453;11579115;0;11578750;970121216;15953920;1754386215;39167;154687;97136;128697;76094;372760;1757864;0;0;13919893;2043698;2213646;0;27;0.01158875;
07-05 15:13:28.110  3913  3935 I Unity   : [STATISTIC]454;15739636;0;15739271;972148736;15953920;1754368071;40157;204948;105313;191562;77708;334583;2253854;0;0;13786200;4982083;2302864;0;27;0.01574943;
07-05 15:13:28.123  3913  3935 I Unity   : [STATISTIC]455;13147917;0;13147500;974528512;15953920;1754397671;33854;192083;99583;394063;82240;435573;1944843;0;0;11087292;3306303;1961458;0;27;0.0131576;
07-05 15:13:28.138  3913  3935 I Unity   : [STATISTIC]456;9721198;0;9720886;974671872;15953920;1754402695;0;0;0;0;50729;0;0;0;0;12457659;3486979;1434635;0;27;0.009731823;
07-05 15:13:28.152  3913  3935 I Unity   : [STATISTIC]457;20650312;0;20649896;974917632;15953920;1754402695;105937;244739;289531;0;236354;796459;3563386;0;0;31409687;8303021;2954636;0;27;0.02066115;
07-05 15:13:28.165  3913  3935 I Unity   : [STATISTIC]458;11608593;0;11608125;977035264;15953920;1771201351;32761;170416;93594;107291;80573;454896;1946250;0;0;13594009;1446563;2365781;0;27;0.01161729;
07-05 15:13:28.179  3913  3935 I Unity   : [STATISTIC]459;12445729;0;12445261;977276928;15953920;1771201799;34687;161198;104323;0;87761;434948;1901094;0;0;8847500;3458802;1554375;0;27;0.01245365;
07-05 15:13:28.193  3913  3935 I Unity   : [STATISTIC]460;15832657;0;15832291;979697664;15953920;1787987207;28750;201406;100417;432344;86927;425416;2046667;0;0;18102286;4975937;2535104;0;27;0.01584172;
07-05 15:13:28.206  3913  3935 I Unity   : [STATISTIC]461;13105000;0;13104688;981573632;15953920;1787995399;39739;166406;110156;123125;77344;444167;1938437;0;0;17090050;2937292;2436719;0;27;0.01311807;
07-05 15:13:28.221  3913  3935 I Unity   : [STATISTIC]462;13165521;0;13165105;983900160;15953920;1788036007;38854;178229;137031;246302;121771;478541;2016510;0;0;9363017;3133542;2387031;0;27;0.0131749;
07-05 15:13:28.234  3913  3935 I Unity   : [STATISTIC]463;11246146;0;11245677;983900160;15953920;1788036007;0;0;0;0;74375;0;0;0;0;8492972;4312135;1522969;0;27;0.01124073;
07-05 15:13:28.248  3913  3935 I Unity   : [STATISTIC]464;17030625;0;17030261;985985024;15953920;1788050419;57240;173125;133802;444167;89687;419114;2138228;0;0;19856821;6477448;2046250;0;27;0.0170787;
07-05 15:13:28.262  3913  3935 I Unity   : [STATISTIC]465;13778854;0;13778386;988131328;15953920;1788058611;37969;161406;106250;412136;93489;433125;1826042;0;0;11263959;3469531;2740000;0;27;0.0137813;
07-05 15:13:28.276  3913  3935 I Unity   : [STATISTIC]466;12408958;0;12408646;988352512;15953920;1788058611;34739;159948;96458;0;81771;316771;1675156;0;0;12709057;3615417;1671510;0;27;0.01243536;
07-05 15:13:28.291  3913  3935 I Unity   : [STATISTIC]467;16322187;0;16321771;990838784;15953920;1804868595;37292;166198;106250;253386;47500;463281;2033385;0;0;18426978;5034062;2711198;0;27;0.01633141;
07-05 15:13:28.305  3913  3935 I Unity   : [STATISTIC]468;14124896;0;14124584;992976896;15953920;1804881907;28958;161094;99688;359635;56510;454271;1849270;0;0;16711619;3647083;2410520;0;27;0.01413646;
07-05 15:13:28.318  3913  3935 I Unity   : [STATISTIC]469;11800677;0;11800312;995049472;15953920;1804877679;0;0;0;220521;51042;0;0;0;0;14852970;3419115;2617969;0;27;0.01181088;
07-05 15:13:28.333  3913  3935 I Unity   : [STATISTIC]470;13836041;0;13835469;995213312;15953920;1804877679;32656;201250;92969;0;87083;455677;2070521;0;0;9237290;4397031;1291927;0;27;0.01384536;
07-05 15:13:28.346  3913  3935 I Unity   : [STATISTIC]471;16970833;0;16970521;997277696;15953920;1804899215;28698;161250;94167;130833;86928;405365;2234792;0;0;19347654;5719219;2693281;0;27;0.01698167;
07-05 15:13:28.360  3913  3935 I Unity   : [STATISTIC]472;13633750;0;13633385;999563264;15953920;1821714307;30000;202240;97239;266510;89792;535625;2404688;0;0;13645367;2028594;3160365;0;27;0.01364615;
07-05 15:13:28.372  3913  3935 I Unity   : [STATISTIC]473;13714427;0;13714010;1001857024;15953920;1821744099;38542;163854;114063;345364;133490;702031;2217864;0;0;11476512;2298177;2497084;0;27;0.01372552;
07-05 15:13:28.386  3913  3935 I Unity   : [STATISTIC]474;10045468;0;10045104;1004298240;15953920;1838526531;47240;188021;113073;109011;49844;396354;1994688;0;0;15381660;520364;2061562;0;27;0.01005552;
07-05 15:13:28.401  3913  3935 I Unity   : [STATISTIC]475;10748541;0;10748281;1004298240;15953920;1838526531;0;0;0;0;52239;0;0;0;0;13469993;4333229;1030572;0;27;0.01075698;
07-05 15:13:28.415  3913  3935 I Unity   : [STATISTIC]476;22191146;0;22190834;1006411776;15953920;1838526531;143646;272135;358020;334583;283489;601041;3698541;0;0;26530104;8458594;4099531;0;27;0.02220333;
07-05 15:13:28.428  3913  3935 I Unity   : [STATISTIC]477;8918698;0;8918385;1006645248;15953920;1838526531;77500;158282;98646;0;81927;424322;1904687;0;0;11814272;76041;1566511;0;27;0.008926302;
07-05 15:13:28.442  3913  3935 I Unity   : [STATISTIC]478;12985833;0;12985469;1006739456;15953920;1838526531;31354;162031;96823;0;83124;396197;1939896;0;0;16141408;4147240;1315156;0;27;0.01301167;
07-05 15:13:28.456  3913  3935 I Unity   : [STATISTIC]479;13933906;0;13933542;1006739456;15953920;1838469675;0;0;0;0;61928;0;0;0;0;17562349;5865937;1440625;0;27;0.01394474;
07-05 15:13:28.470  3913  3935 I Unity   : [STATISTIC]480;15723333;0;15722969;1008836608;15953920;1838477867;29948;182812;105885;146458;84531;391667;1939479;0;0;17690894;5661875;2132135;0;27;0.01573557;
07-05 15:13:28.483  3913  3935 I Unity   : [STATISTIC]481;14162864;0;14162552;1008836608;15953920;1838477867;33021;164010;120313;0;78490;410781;2009009;0;0;11932498;4527760;1799531;0;27;0.01417141;
07-05 15:13:28.497  3913  3935 I Unity   : [STATISTIC]482;11997708;0;11997083;1009242112;15953920;1838477867;33594;163959;94688;0;77656;463646;1905209;0;0;12814015;2546927;1276406;0;27;0.01201208;
07-05 15:13:28.511  3913  3935 I Unity   : [STATISTIC]483;15081459;0;15081093;1009242112;15953920;1838477867;35000;230677;107396;0;139740;472864;2210833;0;0;15495675;5094948;1815781;0;27;0.01509156;
07-05 15:13:28.525  3913  3935 I Unity   : [STATISTIC]484;15402031;0;15401667;1011376128;15953920;1855296835;35000;159896;105573;524948;94791;458177;1981197;0;0;17807027;3879792;2714115;0;27;0.01541505;
07-05 15:13:28.538  3913  3935 I Unity   : [STATISTIC]485;12005625;0;12004063;1011380224;15953920;1855296835;39010;160781;91979;0;73854;431822;1972396;0;0;11264013;2530364;1742605;0;27;0.01200786;
07-05 15:13:28.553  3913  3935 I Unity   : [STATISTIC]486;11435885;0;11435365;1013874688;15953920;1855319739;0;0;0;191615;65833;0;0;0;0;14563335;3263385;2252604;0;27;0.01146302;
07-05 15:13:28.567  3913  3935 I Unity   : [STATISTIC]487;15583802;0;15583386;1013874688;15953920;1855319739;26927;159271;92656;0;79999;411511;1853437;0;0;18579533;6847136;1113437;0;27;0.01559417;
07-05 15:13:28.581  3913  3935 I Unity   : [STATISTIC]488;15917083;0;15916667;1016000512;15953920;1872117675;33333;172031;101510;240157;155156;473646;1951042;0;0;18426615;5411614;2583125;0;27;0.01590734;
07-05 15:13:28.594  3913  3935 I Unity   : [STATISTIC]489;14773854;0;14773542;1018257408;15953920;1872125043;36146;155261;93906;401198;95937;422136;1954583;0;0;12690051;3603334;3223541;0;27;0.01480266;
07-05 15:13:28.608  3913  3935 I Unity   : [STATISTIC]490;11578073;0;11577656;1018257408;15953920;1872125043;51563;171198;95416;0;79688;433698;2137240;0;0;11661517;1923854;1759479;0;27;0.01158953;
07-05 15:13:28.622  3913  3935 I Unity   : [STATISTIC]491;11922500;0;11922136;1018257408;15953920;1872125043;27239;180573;99739;0;46458;388646;1915781;0;0;14615002;3612604;1212604;0;27;0.01193365;
07-05 15:13:28.637  3913  3935 I Unity   : [STATISTIC]492;17824114;0;17823750;1020497920;15953920;1872149619;0;0;0;291042;86875;0;0;0;0;22372450;6370937;3055312;0;27;0.01783464;
07-05 15:13:28.650  3913  3935 I Unity   : [STATISTIC]493;13414479;0;13414115;1022554112;15953920;1872149619;25834;161146;93229;149427;89375;422084;1909947;0;0;16233489;2835781;2492656;0;27;0.01342292;
07-05 15:13:28.664  3913  3935 I Unity   : [STATISTIC]494;12204948;0;12204635;1022693376;15953920;1872121071;30312;180104;115156;0;85833;361563;1793802;0;0;14973754;3251718;1571198;0;27;0.0122163;
07-05 15:13:28.679  3913  3935 I Unity   : [STATISTIC]495;13419479;0;13419114;1022693376;15953920;1872121071;59428;165938;123594;0;89167;429843;1983645;0;0;14656675;4479375;1378021;0;27;0.01342859;
07-05 15:13:28.693  3913  3935 I Unity   : [STATISTIC]496;14660104;0;14659636;1022935040;15953920;1872121071;31562;177188;90885;0;85417;400885;1890886;0;0;15646609;5493542;1581562;0;27;0.01471036;
07-05 15:13:28.707  3913  3935 I Unity   : [STATISTIC]497;16106667;0;16106302;1025044480;15953920;1888922863;29843;193802;95625;376406;53750;422761;2016197;0;0;20550517;4928281;2524792;0;27;0.01611708;
07-05 15:13:28.719  3913  3935 I Unity   : [STATISTIC]498;11034531;0;11034271;1025204224;15953920;1888922863;48125;163906;96823;0;50052;398959;1866667;0;0;7672707;2667916;1099843;0;27;0.01104484;
07-05 15:13:28.733  3913  3935 I Unity   : [STATISTIC]499;10701406;0;10701093;1025204224;15953920;1888892911;0;0;0;0;52552;0;0;0;0;13277036;4026302;1446563;0;27;0.01071984;
07-05 15:13:28.748  3913  3935 I Unity   : [STATISTIC]500;17985885;0;17984636;1027481600;15953920;1888922735;29479;174948;98385;141927;133906;404792;1924011;0;0;22508897;7274896;2473386;0;27;0.01799484;
07-05 15:13:28.761  3913  3935 I Unity   : [STATISTIC]501;15218854;0;15218489;1029562368;15953920;1888944399;33698;169167;98802;135625;70625;411563;2044999;0;0;13739948;4590052;1976042;0;27;0.01523516;
07-05 15:13:28.774  3913  3935 I Unity   : [STATISTIC]502;10010885;0;10010261;1029799936;15953920;1888944399;31407;157812;96042;0;86094;466875;1968489;0;0;7198275;1801511;1076250;0;27;0.01002151;
07-05 15:13:28.789  3913  3935 I Unity   : [STATISTIC]503;14428177;0;14427813;1031888896;15953920;1888944399;0;0;0;149427;63646;0;0;0;0;25428492;5452031;3043229;0;27;0.01441578;
07-05 15:13:28.803  3913  3935 I Unity   : [STATISTIC]504;14059375;0;14059062;1032294400;15953920;1888934703;29479;157865;98125;0;80208;391875;1851718;0;0;15086720;5159740;1201042;0;27;0.01411953;
07-05 15:13:28.817  3913  3935 I Unity   : [STATISTIC]505;14643178;0;14642812;1032536064;15953920;1905711919;37239;162032;109687;0;85105;410625;1912031;0;0;15504794;5192656;1615365;0;27;0.01469526;
07-05 15:13:28.831  3913  3935 I Unity   : [STATISTIC]506;14777291;0;14776875;1032536064;15953920;1905711919;41198;160938;127344;0;113073;480104;2079635;0;0;15485630;5010625;1832500;0;27;0.01480818;
07-05 15:13:28.844  3913  3935 I Unity   : [STATISTIC]507;15979739;0;15979219;1034780672;15953920;1922505519;35156;172135;113645;234219;93489;532865;2205885;0;0;17980878;4465416;3124792;0;27;0.01598859;
07-05 15:13:28.858  3913  3935 I Unity   : [STATISTIC]508;13042552;0;13042083;1037012992;15953920;1922525707;32188;161823;94583;474896;88073;479583;2005782;0;0;15286878;1669323;2859271;0;27;0.01305245;
07-05 15:13:28.872  3913  3935 I Unity   : [STATISTIC]509;14119114;0;14118802;1039314944;15953920;1922559347;30781;160990;109532;248646;88489;449635;2039791;0;0;15212908;2092396;4074115;0;27;0.01412917;
07-05 15:13:28.886  3913  3935 I Unity   : [STATISTIC]510;13334063;0;13333385;1041596416;15953920;1922617843;27136;159584;96823;464479;72761;416615;1838541;0;0;12133227;2259896;2919479;0;27;0.0133437;
07-05 15:13:28.900  3913  3935 I Unity   : [STATISTIC]511;11038282;0;11036562;1044037632;15953920;1939437011;0;0;0;206354;64792;0;0;0;0;9853544;2794792;2594479;0;27;0.01102937;
07-05 15:13:28.915  3913  3935 I Unity   : [STATISTIC]512;14587969;0;14587605;1044037632;15953920;1939442323;34011;174115;102448;0;109271;426146;1993490;0;0;8527649;5522708;1371406;0;27;0.01463286;
07-05 15:13:28.929  3913  3935 I Unity   : [STATISTIC]513;17332812;0;17332396;1046114304;15953920;1939481871;41458;171510;118802;338282;134426;530573;2257032;0;0;29202446;6019896;2607604;0;27;0.01734484;
07-05 15:13:28.943  3913  3935 I Unity   : [STATISTIC]514;13573334;0;13572968;1048526848;15953920;1939497947;37657;163750;101042;482031;89062;433437;1988229;0;0;15673494;2843125;2409792;0;27;0.01358484;
07-05 15:13:28.956  3913  3935 I Unity   : [STATISTIC]515;14616823;0;14616407;1050816512;15953920;1939520375;37292;204635;103229;254375;122656;526250;2256302;0;0;17059429;3170885;3181250;0;27;0.01462698;
07-05 15:13:28.969  3913  3935 I Unity   : [STATISTIC]516;10435990;0;10435520;1050963968;15953920;1939520375;29792;168437;90625;0;80365;485104;1930937;0;0;10946774;1308281;1750573;0;27;0.0104449;
07-05 15:13:28.985  3913  3935 I Unity   : [STATISTIC]517;10803958;0;10803594;1050963968;15953920;1939520375;0;0;0;0;53698;0;0;0;0;13525472;4305104;1137500;0;27;0.01081401;
07-05 15:13:28.998  3913  3935 I Unity   : [STATISTIC]518;20889479;0;20888958;1050963968;15953920;1956297591;89062;253750;241198;0;128282;597239;3490833;0;0;22246982;8543698;2195990;0;27;0.0209;
07-05 15:13:29.011  3913  3935 I Unity   : [STATISTIC]519;11973229;0;11972708;1053597696;15953920;1956384031;44687;181823;116666;334740;90833;407500;1994427;0;0;14674894;828021;3045209;0;27;0.01198297;
07-05 15:13:29.025  3913  3935 I Unity   : [STATISTIC]520;14002865;0;14002240;1056079872;15953920;1973183039;36770;161198;99219;387812;83855;458333;2023334;0;0;13645737;2588906;2655990;0;27;0.01401135;
07-05 15:13:29.038  3913  3935 I Unity   : [STATISTIC]521;11139531;0;11139115;1056329728;15953920;1973183039;37552;168333;104115;0;113698;496041;1995522;0;0;7928286;2296093;1357604;0;27;0.01115354;
07-05 15:13:29.053  3913  3935 I Unity   : [STATISTIC]522;12203802;0;12203490;1058385920;15953920;1973199423;0;0;0;243489;53281;0;0;0;0;21082814;3792761;2716458;0;27;0.01221245;
07-05 15:13:29.066  3913  3935 I Unity   : [STATISTIC]523;16687188;0;16686615;1059016704;15953920;1973204831;639323;163594;136355;0;89896;474114;2645261;0;0;11823488;6731927;1313489;0;27;0.01669828;
07-05 15:13:29.080  3913  3935 I Unity   : [STATISTIC]524;15732656;0;15732240;1061990400;15953920;1973175919;639167;169270;173802;226146;88125;419323;3601823;0;0;17179118;3514375;2284687;0;27;0.01574411;
07-05 15:13:29.094  3913  3935 I Unity   : [STATISTIC]525;12044323;0;12044011;1062457344;15953920;1973175919;271771;165364;154844;0;95417;527500;3228489;0;0;9993750;1403385;1633021;0;27;0.01205516;
07-05 15:13:29.107  3913  3935 I Unity   : [STATISTIC]526;15390833;0;15390416;1065074688;15953920;1973192303;38178;162917;152448;409375;101094;457813;2407760;0;0;18128391;3182344;3033230;0;27;0.01539995;
07-05 15:13:29.120  3913  3935 I Unity   : [STATISTIC]527;9974844;0;9974427;1065295872;15953920;1989969519;37448;172240;151875;0;91249;544166;2114115;0;0;8191045;1192188;1675885;0;27;0.009984635;
07-05 15:13:29.135  3913  3935 I Unity   : [STATISTIC]528;12450573;0;12450209;1067540480;15953920;2006763119;0;0;0;232865;56562;0;0;0;0;15465416;3940625;2453593;0;27;0.0124601;
