
06-27 15:59:02.576  5665  5722 I Unity   : [STATISTIC]Frame Number;Main Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;NFE Snapshot Tick;NFE Snapshot Size (bits);NFE RTT;NFE Jitter;Multiplay FPS;Multiplay BitRate In;Multiplay BitRate Out;Multiplay RTT (ms);Multiplay PacketLoss;GameServer Opencraft.Terrain.TerrainGenerationSystem;terrainMeshingSys;Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
06-27 15:59:06.211  5665  5722 I Unity   : [STATISTIC]458;16666822;16666302;1027481600;15347712;1729066179;0;0;0;0;0;0;0;0;0;89688;336615;0;27;0.01669016;
06-27 15:59:06.225  5665  5722 I Unity   : [STATISTIC]459;15236146;15235573;1027481600;15347712;1729066819;0;0;0;0;0;0;0;0;0;76979;435885;0;27;0.01524354;
06-27 15:59:06.239  5665  5722 I Unity   : [STATISTIC]460;14125990;14125572;1027481600;15347712;1729080899;0;0;0;0;0;0;0;0;0;75938;349583;0;27;0.01413537;
06-27 15:59:06.254  5665  5722 I Unity   : [STATISTIC]461;10808958;10808490;1027481600;15347712;1729080899;0;0;0;0;0;0;0;0;0;90938;0;0;27;0.01081776;
06-27 15:59:06.268  5665  5722 I Unity   : [STATISTIC]462;16545000;16544427;1027481600;15347712;1745872227;0;0;0;0;0;0;0;0;0;77239;376094;0;27;0.01655057;
06-27 15:59:06.282  5665  5722 I Unity   : [STATISTIC]463;13594948;13594427;1027575808;15347712;1745878147;0;0;0;0;0;0;0;0;0;75209;0;0;27;0.0136062;
06-27 15:59:06.297  5665  5722 I Unity   : [STATISTIC]464;10668177;10667448;1027575808;15347712;1745903107;0;0;0;0;0;0;0;0;0;0;266093;0;27;0.01067781;
06-27 15:59:06.311  5665  5722 I Unity   : [STATISTIC]465;18406823;18406355;1027575808;15347712;1762694467;0;0;0;0;0;0;0;0;0;89584;145573;0;27;0.01843068;
06-27 15:59:06.325  5665  5722 I Unity   : [STATISTIC]466;15266771;15266198;1027575808;15347712;1762708643;0;0;0;0;0;0;0;0;0;82396;130937;0;27;0.01527453;
06-27 15:59:06.340  5665  5722 I Unity   : [STATISTIC]467;12358438;12358073;1027575808;15347712;1762714627;0;0;0;0;0;0;0;0;0;75104;0;0;27;0.01237;
06-27 15:59:06.354  5665  5722 I Unity   : [STATISTIC]468;17074010;17073385;1027575808;15347712;1762720611;0;0;0;0;0;0;0;0;0;616771;363386;0;27;0.01708255;
06-27 15:59:06.373  5665  5722 I Unity   : [STATISTIC]469;17367552;17367135;1027575808;15347712;1762720611;0;0;0;0;0;0;0;0;0;601666;0;0;27;0.01737328;
06-27 15:59:06.394  5665  5722 I Unity   : [STATISTIC]470;22407240;22406823;1027575808;15347712;1762755123;0;0;0;0;0;0;0;0;0;688854;323698;0;27;0.02242198;
06-27 15:59:06.415  5665  5722 I Unity   : [STATISTIC]471;19755260;19754896;1027584000;15347712;1762755123;0;0;0;0;0;0;0;0;0;476927;0;0;27;0.01976651;
06-27 15:59:06.432  5665  5722 I Unity   : [STATISTIC]472;18034948;18034583;1058656256;15347712;1762763315;0;0;0;0;0;0;0;0;0;158230;357604;0;27;0.01804568;
06-27 15:59:06.446  5665  5722 I Unity   : [STATISTIC]473;13924843;13924375;1058656256;15347712;1779574483;0;0;0;0;0;0;0;0;0;113594;313594;0;27;0.01393323;
06-27 15:59:06.461  5665  5722 I Unity   : [STATISTIC]474;12674896;12674531;1058656256;15347712;1779563187;0;0;0;0;0;0;0;0;0;101146;0;0;27;0.01268313;
06-27 15:59:06.476  5665  5722 I Unity   : [STATISTIC]475;15803489;15802969;1082404864;15347712;1796356787;0;0;0;0;0;0;0;0;0;83333;253802;0;27;0.01581323;
06-27 15:59:06.490  5665  5722 I Unity   : [STATISTIC]476;15904115;15903698;1082404864;15347712;1796389555;0;0;0;0;0;0;0;0;0;84687;218125;0;27;0.01591203;
06-27 15:59:06.505  5665  5722 I Unity   : [STATISTIC]477;14349948;14349427;1082413056;15347712;1796448539;0;0;0;0;0;0;0;0;0;69948;354115;0;27;0.01436177;
06-27 15:59:06.520  5665  5722 I Unity   : [STATISTIC]478;14463385;14462969;1082413056;15347712;1813306267;0;0;0;0;0;0;0;0;0;83958;370573;0;27;0.01447182;
06-27 15:59:06.535  5665  5722 I Unity   : [STATISTIC]479;14417031;14416562;1082413056;15347712;1813303355;0;0;0;0;0;0;0;0;0;87605;366510;0;27;0.01442583;
06-27 15:59:06.554  5665  5722 I Unity   : [STATISTIC]480;14782291;14781771;1082413056;15347712;1830103035;0;0;0;0;0;0;0;0;0;120312;208646;0;27;0.0147913;
06-27 15:59:06.569  5665  5722 I Unity   : [STATISTIC]481;17053229;17052813;1082413056;15347712;1830133723;0;0;0;0;0;0;0;0;0;0;151407;0;27;0.01706203;
06-27 15:59:06.584  5665  5722 I Unity   : [STATISTIC]482;18899166;18898698;1082413056;15347712;1830156251;0;0;0;0;0;0;0;0;0;84740;446666;0;27;0.01890797;
06-27 15:59:06.601  5665  5722 I Unity   : [STATISTIC]483;17018958;17018594;1082413056;15347712;1830178811;0;0;0;0;0;0;0;0;0;194687;169740;0;27;0.01703219;
06-27 15:59:06.617  5665  5722 I Unity   : [STATISTIC]484;12987187;12986771;1082413056;15347712;1830169787;0;0;0;0;0;0;0;0;0;89480;322344;0;27;0.01299109;
06-27 15:59:06.637  5665  5722 I Unity   : [STATISTIC]485;11642240;11641771;1110843392;15347712;1830218283;0;0;0;0;0;0;0;0;0;0;351771;0;27;0.01166057;
06-27 15:59:06.653  5665  5722 I Unity   : [STATISTIC]486;24085104;24084636;1110843392;15347712;1847018155;0;0;0;0;0;0;0;0;0;79167;390365;0;27;0.02409365;
06-27 15:59:06.670  5665  5722 I Unity   : [STATISTIC]487;20199844;20199271;1110843392;15347712;1847024427;0;0;0;0;0;0;0;0;0;197760;0;0;27;0.02020724;
06-27 15:59:06.692  5665  5722 I Unity   : [STATISTIC]488;14434532;14434063;1110843392;15347712;1847038923;0;0;0;0;0;0;0;0;0;80052;157604;0;27;0.01445255;
06-27 15:59:06.709  5665  5722 I Unity   : [STATISTIC]489;21475625;21475104;1110843392;15347712;1847011979;0;0;0;0;0;0;0;0;0;112396;197083;0;27;0.02148469;
06-27 15:59:06.726  5665  5722 I Unity   : [STATISTIC]490;17641979;17641615;1110843392;15347712;1847026539;0;0;0;0;0;0;0;0;0;89011;415833;0;27;0.01764995;
06-27 15:59:06.748  5665  5722 I Unity   : [STATISTIC]491;16267083;16266510;1110843392;15347712;1863845815;0;0;0;0;0;0;0;0;0;77708;390208;0;27;0.01627641;
06-27 15:59:06.765  5665  5722 I Unity   : [STATISTIC]492;21909739;21909219;1121628160;15347712;1863893207;0;0;0;0;0;0;0;0;0;120417;436719;0;27;0.02191844;
06-27 15:59:06.782  5665  5722 I Unity   : [STATISTIC]493;16495104;16494636;1121628160;15347712;1863907863;0;0;0;0;0;0;0;0;0;80469;356042;0;27;0.01650521;
06-27 15:59:06.804  5665  5722 I Unity   : [STATISTIC]494;17026719;17026250;1122484224;15347712;1880729963;0;0;0;0;0;0;0;0;0;79791;306718;0;27;0.01703552;
06-27 15:59:06.821  5665  5722 I Unity   : [STATISTIC]495;22574323;22573750;1122484224;15347712;1880744683;0;0;0;0;0;0;0;0;0;77084;209895;0;27;0.02257953;
06-27 15:59:06.845  5665  5722 I Unity   : [STATISTIC]496;22510209;22509739;1122484224;15347712;1880759435;0;0;0;0;0;0;0;0;0;150261;390157;0;27;0.02252177;
06-27 15:59:06.863  5665  5722 I Unity   : [STATISTIC]497;20448698;20448230;1122484224;15347712;1880774219;0;0;0;0;0;0;0;0;0;112604;200209;0;27;0.02045609;
06-27 15:59:06.880  5665  5722 I Unity   : [STATISTIC]498;16033021;16032448;1122484224;15347712;1880780811;0;0;0;0;0;0;0;0;0;83438;323230;0;27;0.01604787;
06-27 15:59:06.901  5665  5722 I Unity   : [STATISTIC]499;16948802;16948229;1122484224;15347712;1880775467;0;0;0;0;0;0;0;0;0;80625;0;0;27;0.0169562;
06-27 15:59:06.919  5665  5722 I Unity   : [STATISTIC]500;22601562;22600833;1122484224;15347712;1880775467;0;0;0;0;0;0;0;0;0;110729;239010;0;27;0.02260682;
06-27 15:59:06.943  5665  5722 I Unity   : [STATISTIC]501;20306563;20305990;1122500608;15347712;1897552683;0;0;0;0;0;0;0;0;0;162761;0;0;27;0.02032516;
06-27 15:59:06.961  5665  5722 I Unity   : [STATISTIC]502;21347604;21346927;1122500608;15347712;1897567499;0;0;0;0;0;0;0;0;0;107761;239895;0;27;0.0213526;
06-27 15:59:06.984  5665  5722 I Unity   : [STATISTIC]503;19035938;19035416;1122500608;15347712;1897583963;0;0;0;0;0;0;0;0;0;134375;428385;0;27;0.0190538;
06-27 15:59:07.002  5665  5722 I Unity   : [STATISTIC]504;22825469;22825000;1122500608;15347712;1914373195;0;0;0;0;0;0;0;0;0;106615;425781;0;27;0.02283307;
06-27 15:59:07.026  5665  5722 I Unity   : [STATISTIC]505;19396875;19396250;1144254464;15347712;1914379819;0;0;0;0;0;0;0;0;0;153437;0;0;27;0.01940891;
06-27 15:59:07.044  5665  5722 I Unity   : [STATISTIC]506;22570105;22569583;1144254464;15347712;1914417375;0;0;0;0;0;0;0;0;0;85990;468333;0;27;0.02257854;
06-27 15:59:07.068  5665  5722 I Unity   : [STATISTIC]507;17841667;17841146;1144254464;15347712;1914448887;0;0;0;0;0;0;0;0;0;83177;397969;0;27;0.01785219;
06-27 15:59:07.086  5665  5722 I Unity   : [STATISTIC]508;25071771;25071197;1144254464;15347712;1914537495;0;0;0;0;0;0;0;0;0;109167;476562;0;27;0.0250801;
06-27 15:59:07.110  5665  5722 I Unity   : [STATISTIC]509;18245730;18245208;1144254464;15347712;1914514103;0;0;0;0;0;0;0;0;0;177239;0;0;27;0.01825057;
06-27 15:59:07.127  5665  5722 I Unity   : [STATISTIC]510;22043021;22042500;1144254464;15347712;1948075255;0;0;0;0;0;0;0;0;0;101250;388021;0;27;0.02205823;
06-27 15:59:07.151  5665  5722 I Unity   : [STATISTIC]511;17884531;17883958;1144254464;15347712;1948098391;0;0;0;0;0;0;0;0;0;92396;351407;0;27;0.0178913;
06-27 15:59:07.169  5665  5722 I Unity   : [STATISTIC]512;24736354;24735938;1155264512;15347712;1948137943;0;0;0;0;0;0;0;0;0;77709;436407;0;27;0.0247462;
06-27 15:59:07.193  5665  5722 I Unity   : [STATISTIC]513;21501146;21500729;1155264512;15347712;1948161143;0;0;0;0;0;0;0;0;0;172031;348646;0;27;0.02151141;
06-27 15:59:07.211  5665  5722 I Unity   : [STATISTIC]514;18788645;18788073;1155264512;15347712;1948137079;0;0;0;0;0;0;0;0;0;113490;197500;0;27;0.01879599;
06-27 15:59:07.235  5665  5722 I Unity   : [STATISTIC]515;18130730;18130312;1155706880;15347712;1964929335;0;0;0;0;0;0;0;0;0;144323;333750;0;27;0.0181474;
06-27 15:59:07.253  5665  5722 I Unity   : [STATISTIC]516;23530104;23529375;1155706880;15347712;1964952567;0;0;0;0;0;0;0;0;0;73073;236875;0;27;0.02353635;
06-27 15:59:07.276  5665  5722 I Unity   : [STATISTIC]517;22220156;22219531;1155735552;15347712;1964952567;0;0;0;0;0;0;0;0;0;219167;157031;0;27;0.02223828;
06-27 15:59:07.295  5665  5722 I Unity   : [STATISTIC]518;20140417;20139843;1155735552;15347712;1981746167;0;0;0;0;0;0;0;0;0;78594;242968;0;27;0.02014917;
06-27 15:59:07.318  5665  5722 I Unity   : [STATISTIC]519;18718750;18718073;1155739648;15347712;1981741655;0;0;0;0;0;0;0;0;0;88073;194687;0;27;0.01873042;
06-27 15:59:07.336  5665  5722 I Unity   : [STATISTIC]520;19942552;19941822;1155739648;15347712;1981741655;0;0;0;0;0;0;0;0;0;80000;0;0;27;0.01995208;
06-27 15:59:07.360  5665  5722 I Unity   : [STATISTIC]521;20893854;20893281;1155739648;15347712;1981741655;0;0;0;0;0;0;0;0;0;109740;0;0;27;0.02090458;
06-27 15:59:07.388  5665  5722 I Unity   : [STATISTIC]522;30417552;30416875;1173032960;15347712;1998559831;0;0;0;0;0;0;0;0;0;152188;592656;0;27;0.03042901;
06-27 15:59:07.407  5665  5722 I Unity   : [STATISTIC]523;23809219;23808646;1173032960;15347712;1998559831;0;0;0;0;0;0;0;0;0;105000;436770;0;27;0.02381969;
06-27 15:59:07.429  5665  5722 I Unity   : [STATISTIC]524;21871042;21870521;1173110784;15347712;1998583287;0;0;0;0;0;0;0;0;0;161562;383490;0;27;0.02188286;
06-27 15:59:07.447  5665  5722 I Unity   : [STATISTIC]525;15070885;15070469;1173110784;15347712;2015367383;0;0;0;0;0;0;0;0;0;74375;0;0;27;0.01507964;
06-27 15:59:07.471  5665  5722 I Unity   : [STATISTIC]526;19532135;19531615;1173110784;15347712;2032144599;0;0;0;0;0;0;0;0;0;94532;290052;0;27;0.01954062;
06-27 15:59:07.499  5665  5722 I Unity   : [STATISTIC]527;26661406;26660937;1173110784;15347712;2032164647;0;0;0;0;0;0;0;0;0;81615;308594;0;27;0.02666703;
06-27 15:59:07.527  5665  5722 I Unity   : [STATISTIC]528;29427344;29426822;1173110784;15347712;2032179751;0;0;0;0;0;0;0;0;0;149531;234062;0;27;0.02944312;
06-27 15:59:07.554  5665  5722 I Unity   : [STATISTIC]529;29058333;29057708;1173110784;15347712;2032186663;0;0;0;0;0;0;0;0;0;194272;402292;0;27;0.02906568;
06-27 15:59:07.582  5665  5722 I Unity   : [STATISTIC]530;21990052;21989323;1173110784;15347712;2032218183;0;0;0;0;0;0;0;0;0;81562;406823;0;27;0.02200057;
06-27 15:59:07.610  5665  5722 I Unity   : [STATISTIC]531;31194218;31193594;1173110784;15347712;2032225127;0;0;0;0;0;0;0;0;0;175105;0;0;27;0.03120354;
06-27 15:59:07.628  5665  5722 I Unity   : [STATISTIC]532;25951980;25951510;1173110784;15347712;2049002343;0;0;0;0;0;0;0;0;0;182604;354896;0;27;0.02597271;
06-27 15:59:07.652  5665  5722 I Unity   : [STATISTIC]533;14323125;14322656;1173110784;15347712;2049057519;0;0;0;0;0;0;0;0;0;87343;253854;0;27;0.01433;
06-27 15:59:07.670  5665  5722 I Unity   : [STATISTIC]534;22911406;22910782;1173110784;15347712;2049029839;0;0;0;0;0;0;0;0;0;89583;0;0;27;0.0229199;
06-27 15:59:07.694  5665  5722 I Unity   : [STATISTIC]535;21794896;21794323;1173110784;15347712;2049029839;0;0;0;0;0;0;0;0;0;104011;0;0;27;0.02180453;
06-27 15:59:07.712  5665  5722 I Unity   : [STATISTIC]536;25424635;25424010;1173110784;15347712;2065822223;0;0;0;0;0;0;0;0;0;148594;347188;0;27;0.02542969;
06-27 15:59:07.735  5665  5722 I Unity   : [STATISTIC]537;13874114;13873594;1173110784;15347712;2065829199;0;0;0;0;0;0;0;0;0;76823;0;0;27;0.01389198;
06-27 15:59:07.753  5665  5722 I Unity   : [STATISTIC]538;24192187;24191823;1203666944;15347712;2065890091;0;0;0;0;0;0;0;0;0;84636;390989;0;27;0.02421161;
06-27 15:59:07.777  5665  5722 I Unity   : [STATISTIC]539;21813698;21813177;1203666944;15347712;2082628459;0;0;0;0;0;0;0;0;0;177291;158125;0;27;0.02182292;
06-27 15:59:07.795  5665  5722 I Unity   : [STATISTIC]540;19596302;19595781;1203666944;15347712;2082651851;0;0;0;0;0;0;0;0;0;84792;178021;0;27;0.019605;
06-27 15:59:07.818  5665  5722 I Unity   : [STATISTIC]541;18801770;18801250;1203945472;15347712;2082667051;0;0;0;0;0;0;0;0;0;100990;179375;0;27;0.01881135;
06-27 15:59:07.837  5665  5722 I Unity   : [STATISTIC]542;23094218;23093698;1203945472;15347712;2099467659;0;0;0;0;0;0;0;0;0;78282;196094;0;27;0.02310135;
06-27 15:59:07.860  5665  5722 I Unity   : [STATISTIC]543;23425261;23424583;1203945472;15347712;2099467659;0;0;0;0;0;0;0;0;0;183802;0;0;27;0.02343693;
06-27 15:59:07.879  5665  5722 I Unity   : [STATISTIC]544;20970209;20969375;1203945472;15347712;2116221547;0;0;0;0;0;0;0;0;0;118854;344531;0;27;0.02098016;
06-27 15:59:07.902  5665  5722 I Unity   : [STATISTIC]545;16962291;16961615;1217126400;15347712;2116239943;0;0;0;0;0;0;0;0;0;83229;220521;0;27;0.01697292;
06-27 15:59:07.920  5665  5722 I Unity   : [STATISTIC]546;23128385;23127865;1217126400;15347712;2116248135;0;0;0;0;0;0;0;0;0;94948;444688;0;27;0.02314031;
06-27 15:59:07.944  5665  5722 I Unity   : [STATISTIC]547;18768750;18768333;1217126400;15347712;2116248135;0;0;0;0;0;0;0;0;0;159219;0;0;27;0.01877516;
06-27 15:59:07.962  5665  5722 I Unity   : [STATISTIC]548;22113593;22113021;1217130496;15347712;2116255175;0;0;0;0;0;0;0;0;0;127031;0;0;27;0.02212089;
06-27 15:59:07.985  5665  5722 I Unity   : [STATISTIC]549;19870729;19870208;1217130496;15347712;2116209299;0;0;0;0;0;0;0;0;0;102136;0;0;27;0.0198862;
06-27 15:59:08.004  5665  5722 I Unity   : [STATISTIC]550;24792656;24791979;1217478656;15347712;2116247103;0;0;0;0;0;0;0;0;0;97865;434480;0;27;0.02480437;
06-27 15:59:08.027  5665  5722 I Unity   : [STATISTIC]551;20492500;20491979;1217478656;15347712;2116282315;0;0;0;0;0;0;0;0;0;160208;361875;0;27;0.0205149;
06-27 15:59:08.045  5665  5722 I Unity   : [STATISTIC]552;18253386;18252865;1218387968;15347712;2133066571;0;0;0;0;0;0;0;0;0;122239;237500;0;27;0.01825943;
06-27 15:59:08.069  5665  5722 I Unity   : [STATISTIC]553;18333125;18332656;1224581120;15347712;2149867211;0;0;0;0;0;0;0;0;0;73021;355729;0;27;0.01834099;
06-27 15:59:08.087  5665  5722 I Unity   : [STATISTIC]554;24596770;24596302;1224581120;15347712;2149802859;0;0;0;0;0;0;0;0;0;95156;174635;0;27;0.02462094;
06-27 15:59:08.110  5665  5722 I Unity   : [STATISTIC]555;19515365;19514688;1224081408;15347712;2149802859;0;0;0;0;0;0;0;0;0;170260;0;0;27;0.01952318;
06-27 15:59:08.129  5665  5722 I Unity   : [STATISTIC]556;22723385;22722761;1224081408;15347712;2149888963;0;0;0;0;0;0;0;0;0;111666;613437;0;27;0.02273479;
06-27 15:59:08.152  5665  5722 I Unity   : [STATISTIC]557;18077344;18076823;1224081408;15347712;2149912419;0;0;0;0;0;0;0;0;0;81979;189011;0;27;0.01808531;
06-27 15:59:08.171  5665  5722 I Unity   : [STATISTIC]558;21099427;21098906;1224081408;15347712;2149919491;0;0;0;0;0;0;0;0;0;81615;0;0;27;0.02110969;
06-27 15:59:08.194  5665  5722 I Unity   : [STATISTIC]559;23877448;23876823;1224081408;15347712;2166643647;0;0;0;0;0;0;0;0;0;180468;0;0;27;0.02388312;
06-27 15:59:08.213  5665  5722 I Unity   : [STATISTIC]560;19394219;19393542;1224081408;15347712;2166660031;0;0;0;0;0;0;0;0;0;138021;435886;0;27;0.01940984;
06-27 15:59:08.235  5665  5722 I Unity   : [STATISTIC]561;20665260;20664635;1224081408;15347712;2166676415;0;0;0;0;0;0;0;0;0;83438;335104;0;27;0.02067318;
06-27 15:59:08.254  5665  5722 I Unity   : [STATISTIC]562;21790886;21790365;1224081408;15347712;2166699903;0;0;0;0;0;0;0;0;0;86718;406198;0;27;0.02180474;
06-27 15:59:08.277  5665  5722 I Unity   : [STATISTIC]563;21544166;21543541;1224081408;15347712;2183484255;0;0;0;0;0;0;0;0;0;149739;0;0;27;0.02155214;
06-27 15:59:08.296  5665  5722 I Unity   : [STATISTIC]564;19583958;19583021;1224081408;15347712;2183454431;0;0;0;0;0;0;0;0;0;119584;232708;0;27;0.01959349;
06-27 15:59:08.319  5665  5722 I Unity   : [STATISTIC]565;18251250;18250625;1224081408;15347712;2200239839;0;0;0;0;0;0;0;0;0;78645;186459;0;27;0.0182612;
06-27 15:59:08.347  5665  5722 I Unity   : [STATISTIC]566;25389375;25388750;1224204288;15347712;2200264415;0;0;0;0;0;0;0;0;0;124635;209115;0;27;0.02540042;
06-27 15:59:08.374  5665  5722 I Unity   : [STATISTIC]567;30355782;30355208;1224204288;15347712;2200264415;0;0;0;0;0;0;0;0;0;179947;0;0;27;0.03036432;
06-27 15:59:08.402  5665  5722 I Unity   : [STATISTIC]568;27782343;27781719;1224204288;15347712;2200264415;0;0;0;0;0;0;0;0;0;160781;422240;0;27;0.02779667;
06-27 15:59:08.430  5665  5722 I Unity   : [STATISTIC]569;26818594;26817917;1224204288;15347712;2217099367;0;0;0;0;0;0;0;0;0;80000;681458;0;27;0.02682761;
06-27 15:59:08.458  5665  5722 I Unity   : [STATISTIC]570;30190989;30190313;1224204288;15347712;2217099367;0;0;0;0;0;0;0;0;0;170678;440834;0;27;0.03020292;
06-27 15:59:08.485  5665  5722 I Unity   : [STATISTIC]571;25699270;25698646;1224204288;15347712;2233876583;0;0;0;0;0;0;0;0;0;169323;0;0;27;0.0257112;
06-27 15:59:08.513  5665  5722 I Unity   : [STATISTIC]572;28516875;28516250;1224204288;15347712;2233892967;0;0;0;0;0;0;0;0;0;114011;584323;0;27;0.02852849;
06-27 15:59:08.541  5665  5722 I Unity   : [STATISTIC]573;28043594;28042865;1224204288;15347712;2233892967;0;0;0;0;0;0;0;0;0;165156;175573;0;27;0.02805333;
06-27 15:59:08.569  5665  5722 I Unity   : [STATISTIC]574;25837968;25837448;1224204288;15347712;2233892967;0;0;0;0;0;0;0;0;0;189271;0;0;27;0.0258487;
06-27 15:59:08.596  5665  5722 I Unity   : [STATISTIC]575;28040208;28039531;1224204288;15347712;2250767531;0;0;0;0;0;0;0;0;0;94011;641250;0;27;0.02805167;
06-27 15:59:08.624  5665  5722 I Unity   : [STATISTIC]576;24321354;24320885;1224204288;15347712;2250774731;0;0;0;0;0;0;0;0;0;153021;0;0;27;0.02433406;
06-27 15:59:08.652  5665  5722 I Unity   : [STATISTIC]577;27259062;27258542;1224204288;15347712;2250774731;0;0;0;0;0;0;0;0;0;131823;0;0;27;0.02726573;
06-27 15:59:08.680  5665  5722 I Unity   : [STATISTIC]578;36438959;36438333;1224204288;15347712;2250817403;0;0;0;0;0;0;0;0;0;172396;685313;0;27;0.03644693;
06-27 15:59:08.707  5665  5722 I Unity   : [STATISTIC]579;26268437;26267865;1224204288;15347712;2267573343;0;0;0;0;0;0;0;0;0;199375;437709;0;27;0.02628021;
06-27 15:59:08.735  5665  5722 I Unity   : [STATISTIC]580;26467239;26466302;1224204288;15347712;2284358751;0;0;0;0;0;0;0;0;0;193281;158802;0;27;0.02646714;
06-27 15:59:08.762  5665  5722 I Unity   : [STATISTIC]581;21105000;21104166;1224204288;15347712;2284383327;0;0;0;0;0;0;0;0;0;82188;204687;0;27;0.0211251;
06-27 15:59:08.791  5665  5722 I Unity   : [STATISTIC]582;29528073;29527396;1224204288;15347712;2284383327;0;0;0;0;0;0;0;0;0;193698;0;0;27;0.02954287;
06-27 15:59:08.818  5665  5722 I Unity   : [STATISTIC]583;26971562;26970938;1224204288;15347712;2284403095;0;0;0;0;0;0;0;0;0;79218;451615;0;27;0.0269837;
06-27 15:59:08.845  5665  5722 I Unity   : [STATISTIC]584;30793281;30792708;1224204288;15347712;2284366895;0;0;0;0;0;0;0;0;0;150104;0;0;27;0.03080188;
06-27 15:59:08.873  5665  5722 I Unity   : [STATISTIC]585;25263594;25262865;1291489280;15347712;2284366895;0;0;0;0;0;0;0;0;0;199062;0;0;27;0.02527255;
06-27 15:59:08.900  5665  5722 I Unity   : [STATISTIC]586;25099427;25098750;1291489280;15347712;2284386299;0;0;0;0;0;0;0;0;0;120469;256407;0;27;0.02511177;
06-27 15:59:08.928  5665  5722 I Unity   : [STATISTIC]587;29724895;29724271;1291489280;15347712;2284386299;0;0;0;0;0;0;0;0;0;201198;0;0;27;0.02973099;
06-27 15:59:08.956  5665  5722 I Unity   : [STATISTIC]588;28301979;28301354;1291657216;15347712;2284386299;0;0;0;0;0;0;0;0;0;199011;0;0;27;0.0283124;
06-27 15:59:08.984  5665  5722 I Unity   : [STATISTIC]589;24619791;24618958;1291657216;15347712;2284366251;0;0;0;0;0;0;0;0;0;81354;211823;0;27;0.02462146;
06-27 15:59:09.012  5665  5722 I Unity   : [STATISTIC]590;31093698;31093021;1291653120;15347712;2284366251;0;0;0;0;0;0;0;0;0;207187;0;0;27;0.03111901;
06-27 15:59:09.039  5665  5722 I Unity   : [STATISTIC]591;29898802;29898073;1291653120;15347712;2284366251;0;0;0;0;0;0;0;0;0;893802;0;0;27;0.02990729;
06-27 15:59:09.067  5665  5722 I Unity   : [STATISTIC]592;29556041;29555417;1291653120;15347712;2301143467;0;0;0;0;0;0;0;0;0;865677;0;0;27;0.02956271;
06-27 15:59:09.109  5665  5722 I Unity   : [STATISTIC]593;41019167;41018490;1291657216;15347712;2317969675;0;0;0;0;0;0;0;0;0;1414999;327812;0;27;0.04103219;
06-27 15:59:09.149  5665  5722 I Unity   : [STATISTIC]594;33020156;33019688;1291657216;15347712;2317969675;0;0;0;0;0;0;0;0;0;397969;0;0;27;0.03303281;
06-27 15:59:09.176  5665  5722 I Unity   : [STATISTIC]595;34658178;34657604;1303334912;15347712;2317986059;0;0;0;0;0;0;0;0;0;152239;156718;0;27;0.03466594;
06-27 15:59:09.205  5665  5722 I Unity   : [STATISTIC]596;24921719;24921145;1303334912;15347712;2318010635;0;0;0;0;0;0;0;0;0;149167;195625;0;27;0.02492417;
06-27 15:59:09.234  5665  5722 I Unity   : [STATISTIC]597;23882656;23882083;1303334912;15347712;2318010635;0;0;0;0;0;0;0;0;0;81875;0;0;27;0.0239026;
