Frame Number,Main Thread,System Used Memory,GC Reserved Memory,Total Reserved Memory,NFE Snapshot Tick,NFE Snapshot Size (bits),NFE RTT,NFE Jitter,Multiplay FPS,Multiplay BitRate In,Multiplay BitRate Out,Multiplay RTT(ms),Multiplay PacketLoss,Number of Terrain Areas (Server),Number of Players (Client),Number of Players (Server),Number of Terrain Areas (Client),dtime,
3830,14316250,1954381824,14188544,2922282319,5543,57,44,15,0,0,0,0,0,27,1,0,526,1,
3831,13896042,1954381824,14188544,2922282319,5543,57,44,15,0,0,0,0,0,27,1,0,526,1,
3832,13903490,1954381824,14188544,2922282319,5543,57,44,15,0,0,0,0,0,27,1,0,526,1,
3833,14711354,1954381824,14188544,2922282319,5543,57,44,15,0,0,0,0,0,27,1,0,526,1,
3834,12606771,1954381824,14188544,2922282319,5543,57,44,15,0,0,0,0,0,27,1,0,526,1,
3835,14636354,1954381824,14188544,2922282319,5559,57,44,15,0,0,0,0,0,27,1,0,526,1,
3836,14112135,1954381824,14188544,2922282319,5559,57,42,15,0,0,0,0,0,27,1,0,526,1,
3837,13338802,1954381824,14188544,2922282319,5559,57,42,15,0,0,0,0,0,27,1,0,526,1,
3838,14091094,1954381824,14188544,2922282319,5559,57,42,15,0,0,0,0,0,27,1,0,526,1,
3839,13283333,1954381824,14188544,2922282319,5559,57,42,15,0,0,0,0,0,27,1,0,526,1,
3840,14375000,1954381824,14188544,2922282319,5559,57,42,15,0,0,0,0,0,27,1,0,526,1,
3841,13790625,1954357248,14188544,2922282319,5559,57,42,15,0,0,0,0,0,27,1,0,526,1,
3842,13496146,1954357248,14188544,2922282319,5559,57,42,15,0,0,0,0,0,27,1,0,526,1,
3843,14290729,1954357248,14188544,2922282319,5559,57,42,15,0,0,0,0,0,27,1,0,526,1,
3844,13761250,1954357248,14188544,2922282319,5559,57,42,15,0,0,0,0,0,27,1,0,526,1,
3845,13464844,1954357248,14188544,2922282319,5559,57,42,15,0,0,0,0,0,27,1,0,526,1,
3846,13745990,1954357248,14188544,2922282319,5559,57,42,15,0,0,0,0,0,27,1,0,526,1,
3847,15961198,1954357248,14188544,2922282319,5559,57,42,15,0,0,0,0,0,27,1,0,526,2,
3848,11880573,1954357248,14188544,2922282319,5559,57,42,15,0,0,0,0,0,27,1,0,526,1,
3849,14919791,1954357248,14188544,2922282319,5559,57,42,15,0,0,0,0,0,27,1,0,526,1,
3850,13364844,1954357248,14188544,2922282319,5559,57,42,15,0,0,0,0,0,27,1,0,526,1,
3851,13872448,1954357248,14188544,2922282319,5559,57,42,15,0,0,0,0,0,27,1,0,526,1,
3852,13764219,1954357248,14188544,2922282319,5559,57,42,15,0,0,0,0,0,27,1,0,526,1,
3853,13405677,1954357248,14188544,2922282319,5559,57,42,15,0,0,0,0,0,27,1,0,526,1,
3854,14368333,1954357248,14188544,2922282319,5559,57,42,15,0,0,0,0,0,27,1,0,526,1,
3855,14060052,1954357248,14188544,2922282319,5559,57,42,15,0,0,0,0,0,27,1,0,526,1,
3856,14277188,1954357248,14188544,2922282319,5559,57,42,15,0,0,0,0,0,27,1,0,526,1,
3857,12900937,1954357248,14188544,2922282319,5559,57,42,15,0,0,0,0,0,27,1,0,526,1,
3858,13545416,1954357248,14188544,2922282319,5575,57,41,12,0,0,0,0,0,27,1,0,526,1,
3859,14052813,1954357248,14188544,2922282319,5575,57,41,12,0,0,0,0,0,27,1,0,526,1,
3860,14890989,1954357248,14188544,2922282319,5575,57,41,12,0,0,0,0,0,27,1,0,526,1,
3861,13807135,1954357248,14188544,2922282319,5575,57,41,12,0,0,0,0,0,27,1,0,526,1,
3862,12844375,1954357248,14188544,2922282319,5575,57,41,12,0,0,0,0,0,27,1,0,526,1,
3863,13938907,1954357248,14188544,2922282319,5575,57,41,12,0,0,0,0,0,27,1,0,526,1,
3864,14445260,1954357248,14188544,2922282319,5575,57,41,12,0,0,0,0,0,27,1,0,526,1,
3865,13088750,1954357248,14188544,2922282319,5575,57,41,12,0,0,0,0,0,27,1,0,526,1,
3866,14599896,1954357248,14188544,2922282319,5575,57,41,12,0,0,0,0,0,27,1,0,526,1,
3867,13581719,1954357248,14188544,2922282319,5575,57,41,12,0,0,0,0,0,27,1,0,526,1,
3868,13673229,1954357248,14188544,2922282319,5575,57,41,12,0,0,0,0,0,27,1,0,526,1,
3869,13736718,1954357248,14188544,2922282319,5575,57,41,12,0,0,0,0,0,27,1,0,526,1,
3870,14505729,1954357248,14188544,2922282319,5575,57,41,12,0,0,0,0,0,27,1,0,526,1,
3871,12919739,1954357248,14188544,2922282319,5575,57,41,12,0,0,0,0,0,27,1,0,526,1,
3872,14879219,1954357248,14188544,2922282319,5575,57,41,12,0,0,0,0,0,27,1,0,526,1,
3873,13022083,1954357248,14188544,2922282319,5575,57,41,12,0,0,0,0,0,27,1,0,526,1,
3874,14443542,1954357248,14188544,2922282319,5575,57,41,12,0,0,0,0,0,27,1,0,526,1,
3875,14098177,1954357248,14188544,2922282319,5575,57,41,12,0,0,0,0,0,27,1,0,526,1,
3876,13873646,1954357248,14188544,2922282319,5575,57,41,12,0,0,0,0,0,27,1,0,526,1,
3877,12661250,1954357248,14188544,2922282319,5575,57,41,12,0,0,0,0,0,27,1,0,526,1,
3878,14686979,1954357248,14188544,2922282319,5575,57,41,12,0,0,0,0,0,27,1,0,526,1,
3879,13738385,1954357248,14188544,2922282319,5591,57,41,10,0,0,0,0,0,27,1,0,526,1,
3880,13885469,1954357248,14188544,2922282319,5591,57,41,10,0,0,0,0,0,27,1,0,526,1,
3881,13527395,1954357248,14188544,2922282319,5591,57,41,10,0,0,0,0,0,27,1,0,526,1,
3882,14170781,1954357248,14188544,2922282319,5591,57,41,10,0,0,0,0,0,27,1,0,526,1,
3883,13981823,1954357248,14188544,2922282319,5591,57,41,10,0,0,0,0,0,27,1,0,526,1,
3884,14903020,1954357248,14188544,2922282319,5591,57,41,10,0,0,0,0,0,27,1,0,526,1,
3885,13271093,1954357248,14188544,2922282319,5591,57,41,10,0,0,0,0,0,27,1,0,526,1,
3886,14575000,1954357248,14188544,2922282319,5591,57,41,10,0,0,0,0,0,27,1,0,526,1,
3887,12562552,1954357248,14188544,2922282319,5591,57,41,10,0,0,0,0,0,27,1,0,526,1,
3888,13749271,1954357248,14188544,2922282319,5591,57,41,10,0,0,0,0,0,27,1,0,526,1,
3889,14451771,1954357248,14188544,2922282319,5591,57,41,10,0,0,0,0,0,27,1,0,526,1,
3890,15353073,1954357248,14188544,2922282319,5591,57,41,10,0,0,0,0,0,27,1,0,526,2,
3891,11876511,1954357248,14188544,2922282319,5591,57,41,10,0,0,0,0,0,27,1,0,526,1,
3892,14003802,1954357248,14188544,2922282319,5591,57,41,10,0,0,0,0,0,27,1,0,526,1,
3893,14501614,1954357248,14188544,2922282319,5591,57,41,10,0,0,0,0,0,27,1,0,526,1,
3894,13708594,1954357248,14188544,2922282319,5591,57,41,10,0,0,0,0,0,27,1,0,526,1,
3895,13619323,1954357248,14188544,2922282319,5591,57,41,10,0,0,0,0,0,27,1,0,526,1,
3896,13592760,1954357248,14188544,2922282319,5591,57,41,10,0,0,0,0,0,27,1,0,526,1,
3897,15439323,1954357248,14188544,2922282319,5591,57,41,10,0,0,0,0,0,27,1,0,526,2,
3898,13920469,1956499456,14188544,2922282319,5591,57,41,10,0,0,0,0,0,27,1,0,527,1,
3899,12299688,1956499456,14188544,2922282319,5607,49422,41,8,0,0,0,0,0,27,1,0,527,1,
3900,13333646,1956499456,14188544,2922282319,5607,49422,41,8,0,0,0,0,0,27,1,0,527,1,
3901,14385104,1956499456,14188544,2922282319,5607,49422,41,8,0,0,0,0,0,27,1,0,527,1,
3902,14252552,1956499456,14188544,2922282319,5607,49422,41,8,0,0,0,0,0,27,1,0,527,1,
3903,13671354,1956499456,14188544,2922282319,5607,49422,41,8,0,0,0,0,0,27,1,0,527,1,
3904,15039479,1956499456,14188544,2922282319,5607,49422,41,8,0,0,0,0,0,27,1,0,527,2,
3905,12602448,1956499456,14188544,2922282319,5607,49422,41,8,0,0,0,0,0,27,1,0,527,1,
3906,13618333,1956499456,14188544,2922282319,5607,49422,41,8,0,0,0,0,0,27,1,0,527,1,
3907,13934948,1956499456,14188544,2922282319,5607,49422,41,8,0,0,0,0,0,27,1,0,527,1,
3908,14010573,1956499456,14188544,2922282319,5607,49422,41,8,0,0,0,0,0,27,1,0,527,1,
3909,14406458,1956499456,14188544,2922282319,5607,49422,41,8,0,0,0,0,0,27,1,0,527,1,
3910,14603698,1956524032,14188544,2922282319,5607,49422,41,8,0,0,0,0,0,27,1,0,527,1,
3911,12326198,1956524032,14188544,2922282319,5607,49422,41,8,0,0,0,0,0,27,1,0,527,1,
3912,14004323,1956524032,14188544,2922282319,5607,49422,41,8,0,0,0,0,0,27,1,0,527,1,
3913,14033333,1956515840,14188544,2922282319,5607,49422,41,8,0,0,0,0,0,27,1,0,527,1,
3914,14086771,1956515840,14188544,2922282319,5607,49422,41,8,0,0,0,0,0,27,1,0,527,1,
3915,14399115,1956515840,14188544,2922282319,5607,49422,41,8,0,0,0,0,0,27,1,0,527,1,
3916,12849740,1956515840,14188544,2922282319,5607,49422,41,8,0,0,0,0,0,27,1,0,527,1,
3917,14001875,1956515840,14188544,2922282319,5607,49422,41,8,0,0,0,0,0,27,1,0,527,1,
3918,15145261,1956515840,14188544,2922282319,5607,49422,41,8,0,0,0,0,0,27,1,0,527,2,
3919,12326406,1956515840,14188544,2922282319,5607,49422,41,8,0,0,0,0,0,27,1,0,527,1,
3920,13906666,1956515840,14188544,2922282319,5623,215,41,8,0,0,0,0,0,27,1,0,527,1,
3921,14908490,1956515840,14188544,2922282319,5623,215,39,10,0,0,0,0,0,27,1,0,527,1,
3922,14202188,1956515840,14188544,2922282319,5623,215,39,10,0,0,0,0,0,27,1,0,527,1,
3923,12750416,1956515840,14188544,2922282319,5623,215,39,10,0,0,0,0,0,27,1,0,527,1,
3924,13626250,1956515840,14188544,2922282319,5623,215,39,10,0,0,0,0,0,27,1,0,527,1,
3925,14250677,1956515840,14188544,2922282319,5623,215,39,10,0,0,0,0,0,27,1,0,527,1,
