
07-05 14:49:27.738  6987  7010 I Unity   : [STATISTIC]Frame Number;Main Thread;Render Thread;PlayerLoop;System Used Memory;GC Reserved Memory;Total Reserved Memory;GameServer Opencraft.Terrain.TerrainGenerationSystem;GameServer Opencraft.Terrain.TerrainToSpawn;GameServer Opencraft.Terrain.TerrainStructuresSystem;terrainMeshingSys;GameClient Opencraft.Player.PlayerMovementSystem;GameServer Opencraft.Player.PlayerMovementSystem;ServerFixedUpdate;SetAreaNeighborsJob (Burst);GhostUpdateSystem:UpdateJob (Burst);Idle;OculusRuntime.WaitToBeginFrame;GameClient Unity.Entities.SimulationSystemGroup;Number of Terrain Areas (Client);Number of Terrain Areas (Server);dtime;
07-05 14:49:30.162  6987  7010 I Unity   : [STATISTIC]431;13029115;0;13028803;883535872;16220160;1603335419;9636;48385;43230;0;62865;90000;1262031;0;0;7457606;5678437;839583;0;27;0.01310021;
07-05 14:49:30.176  6987  7010 I Unity   : [STATISTIC]432;18209583;0;18209219;885768192;16220160;1603356603;10417;47291;49792;540989;72761;55730;1312083;0;0;21683278;7377761;3111615;0;27;0.01821708;
07-05 14:49:30.191  6987  7010 I Unity   : [STATISTIC]433;13116927;0;13116354;888090624;16220160;1603361403;9114;46197;46198;243750;69739;83541;1318177;0;0;11066717;3648385;2126875;0;27;0.01312854;
07-05 14:49:30.204  6987  7010 I Unity   : [STATISTIC]434;14150625;0;14150052;890236928;16220160;1603418331;9844;54115;51407;245052;109688;53958;1274427;0;0;12453226;4592396;1973958;0;27;0.01415839;
07-05 14:49:30.218  6987  7010 I Unity   : [STATISTIC]435;14597187;0;14596771;892518400;16220160;1603453815;12552;55208;55938;287864;41407;79947;1470624;0;0;12693443;4188385;2590521;0;27;0.01460755;
07-05 14:49:30.232  6987  7010 I Unity   : [STATISTIC]436;13237032;0;13236510;894758912;16220160;1603458679;9739;55781;46145;339011;76511;59063;1257344;0;0;16760577;3595364;2473698;0;27;0.01324578;
07-05 14:49:30.246  6987  7010 I Unity   : [STATISTIC]437;11289740;0;11289427;894922752;16220160;1603458679;0;0;0;0;74063;0;0;0;0;8804999;4150104;1461302;0;27;0.01129672;
07-05 14:49:30.261  6987  7010 I Unity   : [STATISTIC]438;16899323;0;16898958;894922752;16220160;1603458679;19532;86198;94062;0;143229;101146;1994844;0;0;19057236;6647396;2096250;0;27;0.01691;
07-05 14:49:30.274  6987  7010 I Unity   : [STATISTIC]439;13410417;0;13410104;894922752;16220160;1603449847;10364;54948;52553;0;79115;73906;1317240;0;0;14598593;5346406;1264322;0;27;0.01341844;
07-05 14:49:30.289  6987  7010 I Unity   : [STATISTIC]440;14456771;0;14456459;897130496;16220160;1620282207;10573;97760;48021;532083;75469;93906;1408230;0;0;17845589;4121354;2781979;0;27;0.01446437;
07-05 14:49:30.301  6987  7010 I Unity   : [STATISTIC]441;14988750;0;14988385;899510272;16220160;1620315515;9896;46146;58021;247604;56094;70885;1344116;0;0;12552713;4987917;2597344;0;27;0.0150062;
07-05 14:49:30.314  6987  7010 I Unity   : [STATISTIC]442;11497344;0;11496823;901566464;16220160;1620336859;8855;56406;44947;222916;66770;64531;1283957;0;0;11413484;1750886;2801458;0;27;0.01150849;
07-05 14:49:30.328  6987  7010 I Unity   : [STATISTIC]443;12777135;0;12776823;903995392;16220160;1620350011;0;0;0;225313;80990;0;0;0;0;11594786;3702031;2536719;0;27;0.01278547;
07-05 14:49:30.343  6987  7010 I Unity   : [STATISTIC]444;12242761;0;12242083;904216576;16220160;1637113883;9584;46927;60416;0;67813;64688;1215521;0;0;7490940;4701093;878281;0;27;0.01225313;
07-05 14:49:30.358  6987  7010 I Unity   : [STATISTIC]445;17175677;0;17175157;906735616;16220160;1637113883;11302;51198;56615;251459;116562;71511;1375156;0;0;21653960;7362865;2197135;0;27;0.01718135;
07-05 14:49:30.370  6987  7010 I Unity   : [STATISTIC]446;15120365;0;15120052;909074432;16220160;1637122075;12083;51041;51458;349688;79271;68021;1389427;0;0;19344057;4553281;2375208;0;27;0.01514588;
07-05 14:49:30.384  6987  7010 I Unity   : [STATISTIC]447;12349740;0;12349323;911204352;16220160;1653899291;9688;52969;45469;286666;91614;100677;1302135;0;0;11308545;2363907;2610989;0;27;0.01236005;
07-05 14:49:30.398  6987  7010 I Unity   : [STATISTIC]448;10345625;0;10345260;911204352;16220160;1653899291;0;0;0;0;42083;0;0;0;0;8235161;3769219;1268177;0;27;0.01035453;
07-05 14:49:30.413  6987  7010 I Unity   : [STATISTIC]449;18206198;0;18205625;911204352;16220160;1653868203;14375;55990;66146;0;182187;92135;2343645;0;0;21327447;7516614;2142708;0;27;0.01821714;
07-05 14:49:30.427  6987  7010 I Unity   : [STATISTIC]450;13961354;0;13961042;913293312;16220160;1653900971;10990;49062;47761;130209;78594;59063;1272136;0;0;16554948;4621927;2356354;0;27;0.01396974;
07-05 14:49:30.440  6987  7010 I Unity   : [STATISTIC]451;13220990;0;13220625;913293312;16220160;1653900971;11718;50677;76563;0;66198;58803;1435625;0;0;11340102;4424271;1508073;0;27;0.01323109;
07-05 14:49:30.454  6987  7010 I Unity   : [STATISTIC]452;13318125;0;13317760;915587072;16220160;1653900971;10052;49844;43750;207864;73802;56927;1266562;0;0;15721625;3864063;2218750;0;27;0.01332724;
07-05 14:49:30.467  6987  7010 I Unity   : [STATISTIC]453;13814739;0;13814427;917688320;16220160;1653917355;10469;46927;45625;186250;70678;54218;1386770;0;0;10710828;4147187;2679010;0;27;0.01382604;
07-05 14:49:30.482  6987  7010 I Unity   : [STATISTIC]454;12681406;0;12681094;920023040;16220160;1653925547;0;0;0;133073;50520;0;0;0;0;11587551;4417553;2701198;0;27;0.01269;
07-05 14:49:30.496  6987  7010 I Unity   : [STATISTIC]455;13536407;0;13536093;920162304;16220160;1670702763;9948;50833;64375;0;73853;74010;1310729;0;0;15215993;5452135;1074948;0;27;0.01355984;
07-05 14:49:30.510  6987  7010 I Unity   : [STATISTIC]456;14856666;0;14856042;920162304;16220160;1687479979;10208;50417;47292;0;80052;56979;1187760;0;0;25440524;6538178;1377709;0;27;0.01486708;
07-05 14:49:30.525  6987  7010 I Unity   : [STATISTIC]457;15182448;0;15182083;922599424;16220160;1687479979;11927;57135;57917;200416;153386;60313;1357031;0;0;17895721;5907500;2297187;0;27;0.01519453;
07-05 14:49:30.538  6987  7010 I Unity   : [STATISTIC]458;16083698;0;16083177;924672000;16220160;1687509547;13229;51927;58750;166927;73854;66198;1389584;0;0;13084215;4930417;3287500;0;27;0.01607479;
07-05 14:49:30.552  6987  7010 I Unity   : [STATISTIC]459;12292291;0;12291771;927125504;16220160;1687505451;9114;47448;44063;132292;77657;58333;1235782;0;0;11412344;2399584;2630625;0;27;0.01231234;
07-05 14:49:30.566  6987  7010 I Unity   : [STATISTIC]460;12782240;0;12781927;927125504;16220160;1704282667;9531;57136;45678;0;52083;71718;1238333;0;0;14929587;3880833;1920052;0;27;0.01280724;
07-05 14:49:30.580  6987  7010 I Unity   : [STATISTIC]461;13836302;0;13835938;929382400;16220160;1704290859;0;0;0;121979;79844;0;0;0;0;16946098;5207344;2849323;0;27;0.01384781;
07-05 14:49:30.594  6987  7010 I Unity   : [STATISTIC]462;16610521;0;16610157;929382400;16220160;1721068075;22605;90781;123437;0;151250;88021;2200573;0;0;12393335;5721198;2149688;0;27;0.01661958;
07-05 14:49:30.608  6987  7010 I Unity   : [STATISTIC]463;13302812;0;13302500;931717120;16220160;1721100123;10104;54636;46563;488230;75520;65105;1333594;0;0;16366452;2933125;2518489;0;27;0.01331036;
07-05 14:49:30.621  6987  7010 I Unity   : [STATISTIC]464;13831823;0;13831458;933986304;16220160;1721117131;10000;58073;47344;315937;80833;75678;1409166;0;0;12417278;3512344;2666197;0;27;0.01384505;
07-05 14:49:30.635  6987  7010 I Unity   : [STATISTIC]465;12705885;0;12705469;936214528;16220160;1721122155;10105;48281;46562;106511;118073;62708;1268072;0;0;11444266;2771094;2843229;0;27;0.01271724;
07-05 14:49:30.649  6987  7010 I Unity   : [STATISTIC]466;13530625;0;13530104;938405888;16220160;1721130347;9740;51146;46615;219531;46927;63802;1244063;0;0;11631356;3777500;2641302;0;27;0.01353906;
07-05 14:49:30.662  6987  7010 I Unity   : [STATISTIC]467;13493906;0;13493594;940457984;16220160;1737907563;0;0;0;269375;80260;0;0;0;0;11984165;4622188;2637240;0;27;0.01350531;
07-05 14:49:30.678  6987  7010 I Unity   : [STATISTIC]468;12027188;0;12026823;940621824;16220160;1737907563;9323;44375;47969;0;77604;55573;1370366;0;0;9154276;4346302;1198386;0;27;0.0120401;
07-05 14:49:30.692  6987  7010 I Unity   : [STATISTIC]469;19969791;0;19969219;942682112;16220160;1737877851;26979;90833;135990;211510;202136;100469;2726562;0;0;24038124;7519427;3721719;0;27;0.01997745;
07-05 14:49:30.706  6987  7010 I Unity   : [STATISTIC]470;11845312;0;11845000;944758784;16220160;1737920851;11041;54792;53698;324062;76302;70156;1385312;0;0;11570629;1929948;2322396;0;27;0.0118563;
07-05 14:49:30.719  6987  7010 I Unity   : [STATISTIC]471;13970990;0;13970677;947384320;16220160;1737979519;10573;52396;51510;343854;90469;58021;1257604;0;0;11672394;4018125;2738438;0;27;0.01397969;
07-05 14:49:30.732  6987  7010 I Unity   : [STATISTIC]472;11228333;0;11228021;947568640;16220160;1737984607;10729;47916;45833;0;49531;64011;1226824;0;0;8227184;2866041;1481614;0;27;0.01123786;
07-05 14:49:30.747  6987  7010 I Unity   : [STATISTIC]473;16018021;0;16017656;949698560;16220160;1754786399;0;0;0;313646;102708;0;0;0;0;18908698;5055156;3854167;0;27;0.01602891;
07-05 14:49:30.761  6987  7010 I Unity   : [STATISTIC]474;14195573;0;14195208;951922688;16220160;1754776927;10365;74167;50573;191406;85416;66511;1336875;0;0;12308645;4043750;2417865;0;27;0.01420453;
07-05 14:49:30.774  6987  7010 I Unity   : [STATISTIC]475;12912916;0;12912500;952217600;16220160;1754776927;14166;58437;58125;0;83645;64323;1479845;0;0;9898332;3905157;1649636;0;27;0.0129224;
07-05 14:49:30.788  6987  7010 I Unity   : [STATISTIC]476;13474479;0;13474115;954445824;16220160;1771562335;9687;54844;47708;229011;86250;60989;1314948;0;0;17418848;3635104;2541093;0;27;0.01348531;
07-05 14:49:30.802  6987  7010 I Unity   : [STATISTIC]477;14411406;0;14411042;956567552;16220160;1771607191;9479;49010;49531;192343;76094;60573;1324062;0;0;12580578;4625729;2597187;0;27;0.01441891;
07-05 14:49:30.816  6987  7010 I Unity   : [STATISTIC]478;13124010;0;13123646;959057920;16220160;1771662447;9375;46823;45781;237448;48437;55417;1214061;0;0;15862083;3621979;2678594;0;27;0.01313385;
07-05 14:49:30.831  6987  7010 I Unity   : [STATISTIC]479;11269271;0;11268854;959057920;16220160;1771667567;0;0;0;0;49479;0;0;0;0;8227037;4602032;1355990;0;27;0.01127687;
07-05 14:49:30.844  6987  7010 I Unity   : [STATISTIC]480;18530572;0;18530208;959057920;16220160;1771667567;28073;99063;124062;0;115989;136041;2633697;0;0;22574474;7903750;2226562;0;27;0.0185412;
07-05 14:49:30.857  6987  7010 I Unity   : [STATISTIC]481;11524843;0;11524479;959057920;16220160;1771667567;10469;52968;50885;0;155885;89896;1353750;0;0;14868228;2728854;1504375;0;27;0.01153474;
07-05 14:49:30.873  6987  7010 I Unity   : [STATISTIC]482;12670209;0;12669843;959287296;16220160;1771667567;11250;56823;46250;0;82292;60520;1316874;0;0;14484683;4193750;1456198;0;27;0.01268125;
07-05 14:49:30.886  6987  7010 I Unity   : [STATISTIC]483;16716510;0;16716146;961507328;16220160;1771675759;10573;50937;46093;128697;44011;73125;1314374;0;0;19956706;7071875;2235729;0;27;0.01672609;
07-05 14:49:30.900  6987  7010 I Unity   : [STATISTIC]484;12196719;0;12196354;961507328;16220160;1771646035;12188;48646;60521;0;54271;78334;1283698;0;0;8163601;4058073;1242917;0;27;0.01221266;
07-05 14:49:30.914  6987  7010 I Unity   : [STATISTIC]485;12898750;0;12898437;961507328;16220160;1771646035;0;0;0;0;60521;0;0;0;0;15834423;5428230;1664427;0;27;0.01290865;
07-05 14:49:30.929  6987  7010 I Unity   : [STATISTIC]486;15232032;0;15231666;961753088;16220160;1771646035;10208;53906;63125;0;81303;68125;1437292;0;0;24594743;6291146;1314375;0;27;0.01524255;
07-05 14:49:30.943  6987  7010 I Unity   : [STATISTIC]487;17023854;0;17023438;963891200;16220160;1771646035;10260;54323;51041;410781;84688;62084;1370313;0;0;20269789;6117760;2482500;0;27;0.01703766;
07-05 14:49:30.955  6987  7010 I Unity   : [STATISTIC]488;11421094;0;11420416;963891200;16220160;1771646035;9947;52916;52605;0;65938;65000;1302916;0;0;13034315;2982344;1653490;0;27;0.0114362;
07-05 14:49:30.969  6987  7010 I Unity   : [STATISTIC]489;13391354;0;13390989;966189056;16220160;1788391223;10937;50573;47500;123282;94635;54635;1335521;0;0;16537288;3506094;2584323;0;27;0.01340005;
07-05 14:49:30.983  6987  7010 I Unity   : [STATISTIC]490;15877187;0;15876823;968548352;16220160;1788415799;11563;52239;47344;132239;65521;58489;1365730;0;0;14347707;4788229;3108906;0;27;0.01588875;
07-05 14:49:30.997  6987  7010 I Unity   : [STATISTIC]491;10689010;0;10688646;970817536;16220160;1788455699;0;0;0;176927;56250;0;0;0;0;17654435;2391354;2734114;0;27;0.01070156;
07-05 14:49:31.012  6987  7010 I Unity   : [STATISTIC]492;15067813;0;15067135;971145216;16220160;1788455699;11927;49583;54323;0;84582;67031;1494530;0;0;17942034;5675208;1469792;0;27;0.01507875;
07-05 14:49:31.026  6987  7010 I Unity   : [STATISTIC]493;14705209;0;14704791;971145216;16220160;1805232915;12084;56979;56510;0;145469;77552;1488594;0;0;18826047;5480678;1795834;0;27;0.01471531;
07-05 14:49:31.039  6987  7010 I Unity   : [STATISTIC]494;14645469;0;14645000;973287424;16220160;1805203919;10833;48125;46875;131250;88333;67032;1254271;0;0;17588960;4794687;2208645;0;27;0.01465479;
07-05 14:49:31.053  6987  7010 I Unity   : [STATISTIC]495;13952605;0;13952187;975339520;16220160;1805270275;10156;52812;51094;239688;83073;64166;1312135;0;0;16656418;3497292;2617396;0;27;0.01396385;
07-05 14:49:31.067  6987  7010 I Unity   : [STATISTIC]496;11923021;0;11922500;975396864;16220160;1805275427;10417;54479;65156;0;79793;64167;1320521;0;0;17940825;3149271;1698177;0;27;0.01190073;
07-05 14:49:31.081  6987  7010 I Unity   : [STATISTIC]497;14605521;0;14605052;975396864;16220160;1822052643;0;0;0;0;70209;0;0;0;0;17794374;5502813;1808593;0;27;0.01463589;
07-05 14:49:31.095  6987  7010 I Unity   : [STATISTIC]498;14368750;0;14368334;975568896;16220160;1822052643;10886;90938;45520;0;76198;67552;1507605;0;0;16533952;5409011;1134948;0;27;0.01441172;
07-05 14:49:31.109  6987  7010 I Unity   : [STATISTIC]499;14829063;0;14828697;977956864;16220160;1822059655;11198;83177;54896;258958;103541;71354;1388698;0;0;17516929;4586718;2546042;0;27;0.01484141;
07-05 14:49:31.122  6987  7010 I Unity   : [STATISTIC]500;14425573;0;14425261;980238336;16220160;1822059655;11875;58177;55312;366979;112552;54636;1329427;0;0;17611303;4097187;2974948;0;27;0.01443542;
07-05 14:49:31.136  6987  7010 I Unity   : [STATISTIC]501;13370781;0;13370469;982667264;16220160;1822118727;10365;97604;54115;361771;89479;55521;1403074;0;0;12858380;2482291;2944167;0;27;0.01337932;
07-05 14:49:31.149  6987  7010 I Unity   : [STATISTIC]502;12604791;0;12604427;985096192;16220160;1822123911;9636;53906;50885;162500;114010;66927;1220678;0;0;18634841;2749792;2950208;0;27;0.01261588;
07-05 14:49:31.163  6987  7010 I Unity   : [STATISTIC]503;13210937;0;13210573;987148288;16220160;1838940435;0;0;0;239791;135520;0;0;0;0;11531044;3839583;3017135;0;27;0.01321891;
07-05 14:49:31.179  6987  7010 I Unity   : [STATISTIC]504;13860885;0;13860521;987312128;16220160;1838906959;18125;57448;137396;0;76250;78438;1734220;0;0;12120573;4389844;1737656;0;27;0.0138688;
07-05 14:49:31.193  6987  7010 I Unity   : [STATISTIC]505;15487447;0;15487083;989368320;16220160;1855692367;9896;56822;47708;273541;93438;63073;1291824;0;0;18312290;5696614;2343594;0;27;0.01549635;
07-05 14:49:31.206  6987  7010 I Unity   : [STATISTIC]506;14134843;0;14134531;991690752;16220160;1855724219;10104;52083;47865;256875;70313;60417;1389427;0;0;12600264;4356510;2162917;0;27;0.0141526;
07-05 14:49:31.221  6987  7010 I Unity   : [STATISTIC]507;13413594;0;13413229;993873920;16220160;1855748795;9792;49532;46458;239791;91094;63073;1260469;0;0;11073754;3754532;2608230;0;27;0.01342568;
07-05 14:49:31.234  6987  7010 I Unity   : [STATISTIC]508;13392187;0;13391719;993873920;16220160;1855748795;12761;56146;59114;0;84843;68073;1307813;0;0;21011352;4699895;1661771;0;27;0.01340146;
07-05 14:49:31.248  6987  7010 I Unity   : [STATISTIC]509;12497083;0;12496719;993959936;16220160;1855724687;0;0;0;0;57240;0;0;0;0;15583283;5157656;1741615;0;27;0.01250594;
07-05 14:49:31.262  6987  7010 I Unity   : [STATISTIC]510;14616198;0;14615886;994197504;16220160;1855724687;11094;57553;51198;0;108854;62448;1297292;0;0;16443696;6132187;1178281;0;27;0.0146312;
07-05 14:49:31.277  6987  7010 I Unity   : [STATISTIC]511;14471718;0;14471302;994197504;16220160;1855724687;11093;52448;54323;0;84479;69583;1363020;0;0;15829895;5699323;1612083;0;27;0.0144837;
07-05 14:49:31.290  6987  7010 I Unity   : [STATISTIC]512;18871354;0;18871042;996466688;16220160;1855724687;21198;63177;96771;158281;169375;120104;2540521;0;0;24128232;6423073;3622344;0;27;0.01888068;
07-05 14:49:31.303  6987  7010 I Unity   : [STATISTIC]513;9856823;0;9856459;998518784;16220160;1872544855;10469;50364;44479;345261;156197;57239;1219428;0;0;12673118;150364;2320365;0;27;0.0098625;
07-05 14:49:31.317  6987  7010 I Unity   : [STATISTIC]514;13466614;0;13466302;1000968192;16220160;1872524211;10104;53333;48073;123855;75469;64011;1251823;0;0;12258376;3706406;2464375;0;27;0.01348354;
07-05 14:49:31.331  6987  7010 I Unity   : [STATISTIC]515;10667188;0;10666771;1000980480;16220160;1872524211;0;0;0;0;56614;0;0;0;0;7835367;4122708;1056511;0;27;0.01071089;
07-05 14:49:31.345  6987  7010 I Unity   : [STATISTIC]516;15699427;0;15699167;1000980480;16220160;1872524211;10208;62291;46979;0;50365;65782;1308593;0;0;17349687;7766407;1156406;0;27;0.01569802;
07-05 14:49:31.359  6987  7010 I Unity   : [STATISTIC]517;14455313;0;14454948;1001021440;16220160;1872524211;10052;49687;45989;0;69531;65625;1359636;0;0;17680931;5459115;1526198;0;27;0.0144975;
07-05 14:49:31.374  6987  7010 I Unity   : [STATISTIC]518;13209375;0;13209010;1001021440;16220160;1872524211;10104;52916;76510;0;73333;69323;1380521;0;0;16295369;4999271;1335261;0;27;0.01320745;
07-05 14:49:31.388  6987  7010 I Unity   : [STATISTIC]519;14539532;0;14539270;1001283584;16220160;1872514035;13386;54167;55468;0;81978;64271;1347969;0;0;15885419;6239271;1119531;0;27;0.01458021;
07-05 14:49:31.402  6987  7010 I Unity   : [STATISTIC]520;19035312;0;19035000;1003397120;16220160;1889291251;19532;80729;92916;187292;91614;111459;2321251;0;0;22887815;6454844;3492344;0;27;0.01904224;
07-05 14:49:31.416  6987  7010 I Unity   : [STATISTIC]521;9804167;0;9803803;1003397120;16220160;1889291251;9739;44062;45417;0;89324;92812;1337552;0;0;8678809;1517448;1650261;0;27;0.009813802;
07-05 14:49:31.430  6987  7010 I Unity   : [STATISTIC]522;12060052;0;12059740;1003642880;16220160;1889291251;0;0;0;0;51666;0;0;0;0;14787448;4984479;1617708;0;27;0.01207828;
07-05 14:49:31.443  6987  7010 I Unity   : [STATISTIC]523;17100208;0;17099687;1003642880;16220160;1889291251;20625;88438;105521;0;111302;97396;2182865;0;0;19730580;6363489;1699948;0;27;0.01711188;
07-05 14:49:31.457  6987  7010 I Unity   : [STATISTIC]524;13216562;0;13216198;1005776896;16220160;1889276115;16198;63386;75417;117448;144792;73854;1456250;0;0;17242036;3611927;2223490;0;27;0.01322443;
07-05 14:49:31.470  6987  7010 I Unity   : [STATISTIC]525;14062448;0;14061979;1007915008;16220160;1889305867;10729;53542;51146;188229;88854;65312;1344375;0;0;11937233;4131875;2457240;0;27;0.01407297;
07-05 14:49:31.483  6987  7010 I Unity   : [STATISTIC]526;12731406;0;12730938;1010208768;16220160;1889314059;8802;49480;46406;195365;97344;65052;1210730;0;0;11128339;2936719;2713489;0;27;0.01274198;
07-05 14:49:31.497  6987  7010 I Unity   : [STATISTIC]527;10957812;0;10957344;1010384896;16220160;1889314059;0;0;0;0;58437;0;0;0;0;9078536;3587187;1717135;0;27;0.01096771;
07-05 14:49:31.513  6987  7010 I Unity   : [STATISTIC]528;14450885;0;14450469;1010388992;16220160;1889314059;19583;54375;54791;0;87604;60834;1325000;0;0;16016769;6464062;1117187;0;27;0.01446109;
07-05 14:49:31.526  6987  7010 I Unity   : [STATISTIC]529;16650000;0;16649323;1010864128;16220160;1889278791;530000;52500;64219;0;81823;62395;1769376;0;0;17875621;7644271;1484375;0;27;0.01665995;
07-05 14:49:31.540  6987  7010 I Unity   : [STATISTIC]530;15204114;0;15203750;1013530624;16220160;1906093363;12031;50312;91406;332656;92448;67031;1631303;0;0;18028489;4361146;2740625;0;27;0.01522297;
07-05 14:49:31.553  6987  7010 I Unity   : [STATISTIC]531;14063802;0;14063490;1015644160;16220160;1906114335;11771;50105;96302;421042;81198;67239;1372084;0;0;13364059;3254479;3120469;0;27;0.01407344;
07-05 14:49:31.567  6987  7010 I Unity   : [STATISTIC]532;11862552;0;11862188;1017937920;16220160;1906135755;10417;52552;88073;231719;141302;60573;1289427;0;0;13248693;1561146;2927708;0;27;0.01187203;
07-05 14:49:31.580  6987  7010 I Unity   : [STATISTIC]533;12070365;0;12070052;1020506112;16220160;1906216495;0;0;0;257553;61198;0;0;0;0;11237815;3456875;2387084;0;27;0.01207839;
07-05 14:49:31.595  6987  7010 I Unity   : [STATISTIC]534;13858959;0;13858646;1022824448;16220160;1906210183;9636;46875;81875;210833;89375;65208;1278906;0;0;15958171;4703229;2115469;0;27;0.01387021;
07-05 14:49:31.608  6987  7010 I Unity   : [STATISTIC]535;17514063;0;17513646;1022869504;16220160;1922987399;8802;51094;72968;0;188906;65469;1680104;0;0;12810375;5700782;2447344;0;27;0.01752479;
